seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,mean_congestion_mean,mean_congestion_std,mean_trip_steps_mean,mean_trip_steps_std,mean_wait_steps_mean,mean_wait_steps_std,mean_road_pd_m_mean,mean_road_pd_m_std,delivery_route_efficiency_mean,delivery_route_efficiency_std,actor_loss_mean,critic_loss_mean,entropy_mean
44,LosAngeles_Small,eval_normal_ramp,FaithfulMAPPER,2,0.7645,0.0337,1.0000,0.0000,516.1860,28.4623,0.1731,0.0202,4.3187,0.0007,283.6511,8.1711,261.7280,21.4643,1116.1689,20.5809,0.7872,0.0082,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_shock,FaithfulMAPPER,2,0.7955,0.0599,1.0000,0.0000,523.7548,33.0342,0.4494,0.0754,4.1441,0.0025,274.2884,15.8913,264.7885,22.8299,1046.0521,30.8155,0.7640,0.0218,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_buildup,FaithfulMAPPER,2,0.7098,0.0037,1.0000,0.0000,607.8768,67.1542,0.5486,0.0648,4.4627,0.0098,283.1838,17.4559,349.4643,50.8434,1010.6987,99.3570,0.7122,0.0263,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_over_fleet,FaithfulMAPPER,2,0.7456,0.1140,1.0000,0.0000,629.6207,116.2126,0.1689,0.0527,4.6610,0.0015,340.2055,52.2667,299.8981,66.3796,1024.4030,105.1918,0.6071,0.0314,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_normal_wave,IPPO,2,0.8170,0.0246,1.0000,0.0000,686.6740,26.0907,0.3361,0.0812,4.6471,0.0041,357.6299,7.5466,356.9913,25.8689,1177.0867,58.2712,0.6579,0.0187,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_normal_ramp,IPPO,2,0.7689,0.0381,1.0000,0.0000,500.7148,18.0569,0.2471,0.0251,4.3202,0.0014,269.9883,20.4356,264.3240,1.5414,1061.6079,58.1942,0.7877,0.0165,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_shock,IPPO,2,0.8054,0.0123,1.0000,0.0000,506.3029,42.6029,0.3940,0.0711,4.1456,0.0016,262.8662,15.4816,256.1508,36.0222,1037.1610,43.5973,0.7899,0.0134,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_buildup,IPPO,2,0.6859,0.0016,1.0000,0.0000,655.0143,17.7963,0.4814,0.0239,4.4624,0.0086,304.2174,9.4922,380.4573,16.1962,1042.1581,87.4814,0.6840,0.0362,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_over_fleet,IPPO,2,0.7018,0.0526,1.0000,0.0000,565.5361,15.8152,0.1633,0.0200,4.6603,0.0030,303.1829,12.4387,300.2444,29.8482,1008.2690,95.9998,0.6636,0.0361,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_normal_wave,Hybrid,2,0.8017,0.0096,1.0000,0.0000,705.4144,25.7019,0.3471,0.0770,4.6491,0.0027,391.6012,2.2012,319.1537,28.5473,1202.9958,73.1976,0.6146,0.0408,-0.0288,0.0000,0.0000
44,LosAngeles_Small,eval_normal_ramp,Hybrid,2,0.7689,0.0381,1.0000,0.0000,504.8767,33.4820,0.2218,0.0026,4.3205,0.0005,274.1462,15.5278,274.0067,15.5222,1055.3265,51.9049,0.7702,0.0058,-0.0171,0.0000,0.0000
44,LosAngeles_Small,eval_stress_shock,Hybrid,2,0.8339,0.0466,1.0000,0.0000,523.7999,21.8570,0.3460,0.0550,4.1424,0.0042,271.6307,6.5736,272.8831,26.6601,1047.1270,19.5988,0.7711,0.0042,-0.0284,0.0000,0.0000
44,LosAngeles_Small,eval_stress_buildup,Hybrid,2,0.6675,0.0096,1.0000,0.0000,679.5254,23.5946,0.6307,0.0249,4.4626,0.0092,301.8723,6.9576,398.7491,12.7005,1063.2115,96.0037,0.7033,0.0474,-0.0143,0.0000,0.0000
44,LosAngeles_Small,eval_over_fleet,Hybrid,2,0.6930,0.0789,1.0000,0.0000,622.2120,90.4166,0.1643,0.0388,4.6593,0.0002,328.1078,58.8351,321.8289,40.3975,1027.9377,116.4761,0.6342,0.0427,0.0049,0.0000,0.0000
44,LosAngeles_Small,eval_normal_wave,TokenPassing,2,0.1837,0.0044,1.0000,0.0000,1237.8420,123.4737,0.7831,0.0037,4.6612,0.0033,251.6792,35.0542,1068.5281,41.7386,1065.2936,81.6872,0.8541,0.0540,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_normal_ramp,TokenPassing,2,0.2470,0.0162,1.0000,0.0000,864.0458,13.7458,0.7956,0.0106,4.3377,0.0017,219.1538,8.8462,635.1964,18.0893,1046.1705,158.1491,0.8895,0.1105,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_shock,TokenPassing,2,0.1447,0.0125,1.0000,0.0000,855.9304,126.3304,0.7702,0.0036,4.2500,0.0008,198.6395,24.9395,733.6533,42.6967,919.8724,114.4077,0.9263,0.0011,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_stress_buildup,TokenPassing,2,0.1243,0.0059,1.0000,0.0000,830.6859,281.1659,0.7452,0.0027,4.5113,0.0018,145.4831,18.0387,729.1350,231.3850,807.1727,105.1980,1.0000,0.0000,0.0000,0.0000,0.0000
44,LosAngeles_Small,eval_over_fleet,TokenPassing,2,0.8684,0.0263,1.0000,0.0000,484.8805,15.0570,0.1558,0.0178,4.6601,0.0027,311.4516,21.9026,179.1781,8.7674,1065.5986,111.5674,0.6826,0.0236,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,RMCA,2,0.4665,0.0284,1.0000,0.0000,707.0842,22.0408,0.3804,0.0338,4.6643,0.0012,230.3150,14.5714,460.3299,5.4252,1012.4633,44.4440,0.8803,0.0171,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,RMCA,2,0.7017,0.0027,1.0000,0.0000,521.0231,12.9491,0.1786,0.0054,4.3417,0.0051,240.0925,4.9655,255.9411,10.5438,967.8762,66.1579,0.8077,0.0718,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,RMCA,2,0.6124,0.0586,1.0000,0.0000,521.4887,36.1877,0.1884,0.0095,4.2202,0.0013,258.1090,21.1627,287.5670,31.8219,1087.1531,106.6371,0.8413,0.0137,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,RMCA,2,0.6242,0.0316,1.0000,0.0000,552.7274,16.0461,0.2155,0.0801,4.4856,0.0047,257.3540,3.0974,300.6230,18.8807,951.3274,16.3367,0.7393,0.0038,0.0000,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,RMCA,2,0.8547,0.0180,1.0000,0.0000,463.8412,7.6954,0.0957,0.0172,4.6678,0.0004,303.6667,3.6667,169.4139,10.6099,915.1891,44.9174,0.6032,0.0369,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,MAPPO,2,0.7914,0.0182,1.0000,0.0000,645.3463,7.5596,0.2827,0.0336,4.6582,0.0015,322.4819,6.9581,359.6290,10.6290,972.6437,3.3283,0.6035,0.0110,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,MAPPO,2,0.7797,0.0030,1.0000,0.0000,473.5070,27.9180,0.1553,0.0857,4.3394,0.0053,244.0727,16.6523,255.1290,11.3963,912.4493,64.6616,0.7476,0.0020,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,MAPPO,2,0.7998,0.0686,1.0000,0.0000,538.8744,2.5877,0.4263,0.0161,4.2127,0.0022,284.9974,25.6616,260.3152,21.1554,1084.6296,79.6981,0.7623,0.0127,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,MAPPO,2,0.7405,0.0136,1.0000,0.0000,585.2918,19.9821,0.4953,0.0090,4.4821,0.0039,284.0534,11.0422,318.7598,9.2232,937.5524,9.7035,0.6609,0.0189,0.0000,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,MAPPO,2,0.8649,0.0078,1.0000,0.0000,557.7708,78.6042,0.1361,0.0361,4.6682,0.0001,310.3557,31.3318,253.1845,45.5462,894.2017,10.8955,0.5829,0.0659,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,FaithfulMAPPER,2,0.7668,0.0142,1.0000,0.0000,639.5907,31.3956,0.4068,0.0855,4.6597,0.0023,310.4719,22.4597,377.1915,17.8085,981.3266,9.3176,0.6350,0.0399,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,FaithfulMAPPER,2,0.8057,0.0290,1.0000,0.0000,486.5448,29.6802,0.2000,0.0440,4.3392,0.0054,259.8563,19.5437,251.1124,17.4920,958.7799,60.2496,0.7386,0.0092,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,FaithfulMAPPER,2,0.8171,0.0644,1.0000,0.0000,508.6543,10.5472,0.3303,0.0306,4.2144,0.0023,271.8143,2.6714,246.3977,11.1939,1065.5322,70.6024,0.7846,0.0597,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,FaithfulMAPPER,2,0.7308,0.0054,1.0000,0.0000,582.1707,14.3153,0.5677,0.0137,4.4815,0.0043,282.1111,5.0546,338.7530,0.5459,922.8350,7.0316,0.6545,0.0167,0.0000,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,FaithfulMAPPER,2,0.8525,0.0566,1.0000,0.0000,556.9287,23.0313,0.1369,0.0184,4.6662,0.0007,317.5311,12.3689,261.8583,14.0281,931.6965,30.3006,0.5885,0.0420,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,IPPO,2,0.7291,0.0338,1.0000,0.0000,649.8226,17.0692,0.2751,0.0237,4.6592,0.0021,329.5439,10.2939,368.9772,0.9554,976.5719,16.7377,0.5936,0.0287,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,IPPO,2,0.7835,0.0165,1.0000,0.0000,478.1938,44.8569,0.2253,0.0272,4.3395,0.0057,257.3733,26.5381,245.7047,26.7528,952.4592,87.6736,0.7410,0.0083,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,IPPO,2,0.7932,0.0620,1.0000,0.0000,521.1333,0.9256,0.3726,0.0168,4.2144,0.0011,277.2856,0.1375,261.0308,1.1294,1065.5789,77.7051,0.7686,0.0557,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,IPPO,2,0.7094,0.0242,1.0000,0.0000,602.1653,13.9698,0.5372,0.0625,4.4813,0.0040,282.4593,3.6755,343.5674,23.7274,942.5833,3.7719,0.6675,0.0060,0.0000,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,IPPO,2,0.8660,0.0115,1.0000,0.0000,612.6153,39.4060,0.1410,0.0311,4.6660,0.0000,323.4975,28.0557,322.3175,43.9133,913.4643,34.2386,0.5709,0.0707,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,Hybrid,2,0.8025,0.0120,1.0000,0.0000,610.3711,14.5277,0.3241,0.0998,4.6596,0.0031,312.3781,9.8118,317.6326,22.5997,1012.8472,42.4109,0.6483,0.0068,-0.0195,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,Hybrid,2,0.8121,0.0034,1.0000,0.0000,515.2296,43.2942,0.1456,0.0084,4.3391,0.0056,280.7396,13.5461,247.0955,14.4729,986.2358,94.1508,0.7010,0.0332,-0.0230,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,Hybrid,2,0.8183,0.0764,1.0000,0.0000,542.0273,21.2374,0.3416,0.0295,4.2140,0.0013,290.5802,20.4933,258.2253,6.9196,1083.6770,74.7894,0.7460,0.0011,-0.0392,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,Hybrid,2,0.6953,0.0055,1.0000,0.0000,665.4611,30.1121,0.5602,0.0453,4.4815,0.0041,322.8445,11.7908,366.7070,2.1378,947.7292,11.4560,0.5876,0.0144,-0.0155,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,Hybrid,2,0.8456,0.0089,1.0000,0.0000,561.4592,11.7359,0.1364,0.0186,4.6678,0.0003,300.6410,10.1090,276.7947,1.4406,887.4552,22.8757,0.5905,0.0046,-0.0127,0.0000,0.0000
44,Paris_Small,generalize_normal_wave,TokenPassing,2,0.2321,0.0156,1.0000,0.0000,1043.9679,108.6987,0.8005,0.0022,4.6678,0.0022,242.7173,41.9077,746.7029,6.0362,888.7288,48.1268,0.7478,0.0895,0.0000,0.0000,0.0000
44,Paris_Small,generalize_normal_ramp,TokenPassing,2,0.2988,0.0119,1.0000,0.0000,812.5640,52.3452,0.7909,0.0124,4.3493,0.0042,176.8167,34.2167,611.6313,25.1499,946.4146,85.7820,0.9078,0.0922,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_shock,TokenPassing,2,0.1321,0.0192,1.0000,0.0000,956.3416,36.5155,0.7709,0.0005,4.2773,0.0007,210.9532,7.2690,848.8096,60.6667,958.4653,29.9432,0.9108,0.0598,0.0000,0.0000,0.0000
44,Paris_Small,generalize_stress_buildup,TokenPassing,2,0.1127,0.0062,1.0000,0.0000,773.9783,27.9783,0.7516,0.0030,4.5154,0.0011,143.6304,3.6304,667.9066,5.5733,904.6926,133.3744,1.0000,0.0000,0.0000,0.0000,0.0000
44,Paris_Small,generalize_over_fleet,TokenPassing,2,0.9217,0.0237,1.0000,0.0000,477.1329,18.4056,0.1259,0.0128,4.6679,0.0006,303.5787,18.8059,184.1030,0.9155,906.0737,9.4730,0.5996,0.0434,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,RMCA,2,0.3246,0.0877,1.0000,0.0000,823.9814,45.9815,0.5965,0.0840,4.6607,0.0016,235.6275,9.8359,517.3364,47.5636,1085.1442,8.4448,0.9230,0.0457,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,RMCA,2,0.5136,0.0086,1.0000,0.0000,713.5872,37.9872,0.3974,0.0730,4.3410,0.0023,286.2606,1.1178,411.6314,27.4686,1214.7386,123.8217,0.8484,0.0832,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,RMCA,2,0.5559,0.0155,1.0000,0.0000,663.5973,68.2878,0.4593,0.1613,4.2077,0.0070,224.2586,2.3803,406.8662,57.4376,1067.4099,30.4559,0.9523,0.0373,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,RMCA,2,0.4995,0.0203,1.0000,0.0000,658.5512,58.4749,0.3738,0.0735,4.4711,0.0058,263.4384,9.4214,376.9632,21.5023,1178.8979,71.1267,0.8942,0.0220,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,RMCA,2,0.7690,0.0449,1.0000,0.0000,519.4119,17.4691,0.1230,0.0055,4.6626,0.0005,338.8762,11.2095,206.0700,10.1919,1180.4603,51.6077,0.6985,0.0536,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,MAPPO,2,0.7237,0.0395,1.0000,0.0000,704.2403,59.1828,0.4213,0.0447,4.6477,0.0023,378.3985,34.4220,345.0404,29.1313,1061.8135,73.0646,0.5624,0.0125,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,MAPPO,2,0.8096,0.0015,1.0000,0.0000,500.2882,8.9868,0.2216,0.0462,4.3353,0.0026,252.1353,2.3271,256.9938,5.1037,1068.6660,8.9467,0.8478,0.0149,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,MAPPO,2,0.7971,0.0352,1.0000,0.0000,496.4855,14.7980,0.3599,0.0336,4.1868,0.0112,266.7464,4.9626,262.1207,5.5435,1065.6799,0.6318,0.7993,0.0153,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,MAPPO,2,0.7107,0.0274,1.0000,0.0000,626.9292,10.6013,0.5880,0.0549,4.4572,0.0032,304.4195,21.5989,337.4748,1.3285,1088.4211,4.0427,0.7185,0.0483,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,MAPPO,2,0.7540,0.0563,1.0000,0.0000,630.4408,14.5259,0.1647,0.0156,4.6604,0.0019,343.1560,12.8227,363.3144,12.7588,978.6843,25.4301,0.5718,0.0362,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,FaithfulMAPPER,2,0.7325,0.0395,1.0000,0.0000,665.5857,46.3130,0.3275,0.0676,4.6479,0.0018,326.3509,8.0921,405.0605,74.7480,1054.4076,11.9894,0.6464,0.0087,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,FaithfulMAPPER,2,0.8621,0.0066,1.0000,0.0000,503.2756,0.1198,0.2465,0.0936,4.3353,0.0026,273.7710,4.8524,250.2817,10.5709,1039.5995,69.5586,0.7588,0.0374,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,FaithfulMAPPER,2,0.8203,0.0244,1.0000,0.0000,523.4205,28.1898,0.3551,0.0807,4.1865,0.0119,274.8347,1.2535,278.5482,12.3989,1074.3977,13.6790,0.7818,0.0064,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,FaithfulMAPPER,2,0.6660,0.0285,1.0000,0.0000,642.8747,40.1318,0.5407,0.0065,4.4600,0.0036,315.1843,14.3452,382.3763,15.6828,1065.6997,12.2108,0.6773,0.0231,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,FaithfulMAPPER,2,0.7975,0.0301,1.0000,0.0000,616.5474,17.0890,0.1519,0.0023,4.6614,0.0015,311.2566,8.6525,398.0661,29.9082,1010.5459,41.2921,0.6491,0.0085,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,IPPO,2,0.7588,0.0482,1.0000,0.0000,648.0045,64.7980,0.3143,0.0746,4.6466,0.0013,337.3669,34.4973,359.2532,34.8420,1059.8108,0.1604,0.6349,0.0650,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,IPPO,2,0.8045,0.0066,1.0000,0.0000,497.0978,4.4776,0.2040,0.0451,4.3362,0.0025,260.1077,13.7279,247.0729,3.4934,1059.6119,47.9762,0.8151,0.0061,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,IPPO,2,0.7980,0.0157,1.0000,0.0000,514.6295,15.1339,0.3360,0.0393,4.1894,0.0079,262.2922,2.0556,276.0208,14.3465,1066.8865,23.3069,0.8137,0.0241,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,IPPO,2,0.6600,0.0225,1.0000,0.0000,669.6006,14.7459,0.5501,0.0361,4.4584,0.0029,303.9698,2.7395,405.5677,22.4382,1124.3623,61.7448,0.7402,0.0473,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,IPPO,2,0.7833,0.0074,1.0000,0.0000,681.1294,92.0706,0.1740,0.0152,4.6617,0.0033,338.6049,29.9284,408.2227,8.2959,1020.2172,18.8524,0.6064,0.0425,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,Hybrid,2,0.7500,0.0482,1.0000,0.0000,650.0927,36.8948,0.3797,0.0416,4.6471,0.0018,338.5214,17.3786,369.4869,14.5523,1020.7660,24.7938,0.6039,0.0164,-0.0217,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,Hybrid,2,0.8581,0.0197,1.0000,0.0000,527.6802,11.5477,0.2805,0.0081,4.3354,0.0026,265.4896,5.0800,273.0613,12.9869,1073.8192,62.3142,0.8083,0.0315,-0.0304,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,Hybrid,2,0.8042,0.0219,1.0000,0.0000,520.9790,17.6225,0.2928,0.0005,4.1869,0.0092,266.2610,2.9044,273.6897,7.7661,1081.1443,5.8644,0.8121,0.0045,-0.0240,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,Hybrid,2,0.6740,0.0323,1.0000,0.0000,646.4314,2.4899,0.5898,0.0040,4.4591,0.0040,296.5706,10.9229,391.5899,20.7402,1092.5349,40.4315,0.7368,0.0001,-0.0215,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,Hybrid,2,0.8152,0.0221,1.0000,0.0000,588.5622,29.5900,0.1582,0.0226,4.6621,0.0031,295.9269,15.8992,365.8125,6.6125,994.1700,52.5293,0.6719,0.0006,-0.0105,0.0000,0.0000
44,NewYork_Small,generalize_normal_wave,TokenPassing,2,0.1491,0.0000,1.0000,0.0000,926.8530,39.7353,0.7925,0.0025,4.6628,0.0010,238.6292,28.4958,618.9944,16.6055,950.8331,122.0978,0.8102,0.1898,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_normal_ramp,TokenPassing,2,0.2768,0.0343,1.0000,0.0000,962.5149,26.1935,0.7919,0.0115,4.3482,0.0022,179.7976,8.2976,786.1141,19.9659,1034.2819,4.2228,1.0000,0.0000,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_shock,TokenPassing,2,0.1881,0.0044,1.0000,0.0000,930.8053,100.3238,0.7726,0.0021,4.2615,0.0012,174.0869,29.0435,814.5607,142.6476,929.3674,74.5398,0.9942,0.0058,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_stress_buildup,TokenPassing,2,0.0941,0.0267,1.0000,0.0000,1114.4178,51.0649,0.7508,0.0037,4.5100,0.0018,155.2812,32.2812,1012.2518,117.4283,1083.6801,366.7231,0.8822,0.1178,0.0000,0.0000,0.0000
44,NewYork_Small,generalize_over_fleet,TokenPassing,2,0.8380,0.0241,1.0000,0.0000,588.0600,38.8600,0.1618,0.0080,4.6630,0.0020,368.0428,41.7571,225.1134,5.5208,1101.1720,93.9073,0.6003,0.0171,0.0000,0.0000,0.0000
