seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
42,10,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,115,102,0.8870,1.0000,0.0000,504.9510,504.9510,0.2586,4.6507,248.6225,257.3689,1102.5065,0.8869,29.0913,26.5606,791.5093,209.3504,139.7652,23294.2031,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8870,0.1130,4.7113,1125.4863,wave,0.2808,0.5596,1.2313,0.0000,1.0000,0.0000,28.1212,28,940.3831,0.3569,0.8307,6,1,112455.6641,4.0522,0.0000,4.0522,0.8664,0.4695,0.0000,6.7020,127641.2266,107,1.1318,124276.6172,3.5826,16073
42,11,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,109,98,0.8991,1.0000,0.0000,498.5816,0.0000,0.1451,4.6463,247.7766,261.7113,1115.5615,0.9005,29.5271,27.0010,837.8716,246.0615,111.9725,18662.0801,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8991,0.1009,4.6480,1125.4863,wave,0.2932,0.5677,1.2446,0.0000,1.0000,0.0000,24.6643,28,939.5361,0.3753,0.7895,6,0,109325.0234,4.2110,0.0000,4.2110,0.9350,0.5634,0.0000,6.3979,122470.8984,83,1.1495,94714.3672,3.6697,12205
42,12,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,105,84,0.8000,1.0000,0.0000,563.3929,0.0000,0.1618,4.3286,291.4819,270.3763,1311.5199,0.8999,29.4667,27.2106,949.1213,228.9151,91.0000,15166.6670,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8000,0.2000,4.3795,618.6302,ramp_up_down,0.3318,0.6540,1.2849,0.0000,1.0000,0.0000,29.1779,24,550.5486,0.2990,0.7604,5,0,110167.6719,4.2286,0.0000,4.2286,0.8573,0.6462,0.0000,4.0598,60427.7500,57,1.2158,77983.6875,3.5810,9555
42,13,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,106,87,0.8208,1.0000,0.0000,490.1035,490.1035,0.1903,4.3268,254.0952,242.3441,1067.2681,0.8401,29.0985,25.4563,770.6998,266.7950,93.6509,15608.4902,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8208,0.1792,4.3643,618.6302,ramp_up_down,0.3144,0.6398,1.1897,0.0000,1.0000,0.0000,40.6416,24,549.9233,0.3098,0.8136,7,0,92852.3203,4.2075,0.0000,4.2075,0.8629,0.4812,0.0000,3.1308,47786.4883,40,1.0170,80924.8594,3.7736,9927
42,14,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,6,170,146,0.8588,1.0000,0.0000,495.2397,247.6199,0.3765,4.1627,251.2897,251.8224,1103.2371,0.8781,28.5064,25.3236,874.8556,59.1200,69.1176,11519.6074,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8588,0.1412,4.1478,513.2000,shock_burst,0.2553,0.4717,1.2508,0.0000,1.0000,0.0000,30.6422,28,440.4611,0.4815,0.7712,6,1,161072.6094,4.4294,0.0000,4.4294,0.7833,0.4874,0.0000,3.5782,99445.5859,70,1.1438,61480.7812,3.4529,11750
42,15,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,6,165,150,0.9091,1.0000,0.0000,545.9600,545.9600,0.2450,4.1660,268.6463,277.8158,1177.0542,0.8763,29.0465,25.3598,860.1920,68.4192,62.8000,10466.6670,1,0,0.0000,0.0000,0.0000,0.0000,0,0.9091,0.0909,4.1395,513.2000,shock_burst,0.2860,0.5209,1.2677,0.0000,1.0000,0.0000,33.2354,24,439.3764,0.4899,0.7762,7,0,176558.1250,4.2606,0.0000,4.2606,0.8719,0.5210,0.0000,5.0522,139344.2344,82,1.0399,54887.1953,3.3515,10362
42,16,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,6,168,144,0.8571,1.0000,0.0000,515.9514,515.9514,0.1738,4.4720,253.3121,257.4196,1061.6486,0.8382,29.0338,24.0455,809.5054,26.9813,51.9226,8653.7695,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8571,0.1429,4.4374,883.7547,building_up,0.2800,0.5263,1.2710,0.0000,1.0000,0.0000,40.9823,32,763.6320,0.3640,0.7726,6,0,152877.4062,4.3631,0.0000,4.3631,0.8248,0.5007,0.0000,4.7975,139880.1406,84,1.0740,42001.8984,3.3690,8723
42,17,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,6,198,178,0.8990,1.0000,0.0000,497.1966,497.1966,0.2524,4.4567,218.5233,277.2500,900.6519,0.8243,26.8595,23.9111,651.7503,39.4603,62.7424,10457.0703,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8990,0.1010,4.4250,883.7547,building_up,0.2714,0.5007,1.2526,0.0000,1.0000,0.0000,38.3929,24,766.5933,0.3716,0.8622,8,1,160316.0312,4.4697,0.0000,4.4697,0.8977,0.4186,0.0000,4.4921,136291.5938,111,1.0000,53414.9883,3.5051,12423
42,18,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,6,55,51,0.9273,1.0000,0.0000,395.4314,79.0863,0.9045,4.6686,215.2353,193.2037,944.5140,0.8777,28.0722,24.5414,754.1093,352.9463,120.1273,20021.2129,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9273,0.0727,4.7382,1125.4863,wave,0.2827,0.5853,1.2295,0.0000,1.0000,0.0000,26.3325,28,935.2531,0.3564,0.9340,4,0,48170.2109,4.0364,0.0000,4.0364,0.9378,0.4757,0.0000,5.8642,49944.5234,40,1.4603,92014.6875,3.4545,6607
42,19,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,6,51,48,0.9412,1.0000,0.0000,489.2292,81.5382,1.0116,4.6619,253.7917,245.2400,1102.7523,0.8690,27.4802,23.4517,866.9570,352.1759,107.1961,17866.0137,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9412,0.0588,4.7262,1125.4863,wave,0.2773,0.5328,1.2727,0.0000,1.0000,0.0000,33.2412,28,936.4753,0.3566,0.8552,4,0,52932.1094,4.2549,0.0000,4.2549,0.9046,0.5472,0.0000,4.7386,45749.8281,45,1.5670,83597.4297,3.3725,5467
