seed,city,phase,policy_mode,n_episodes,throughput_mean,throughput_std,accept_rate_mean,accept_rate_std,latency_mean_mean,latency_mean_std,utilisation_mean,utilisation_std,mean_congestion_mean,mean_congestion_std,mean_trip_steps_mean,mean_trip_steps_std,mean_wait_steps_mean,mean_wait_steps_std,mean_road_pd_m_mean,mean_road_pd_m_std,delivery_route_efficiency_mean,delivery_route_efficiency_std,actor_loss_mean,critic_loss_mean,entropy_mean
42,LosAngeles_Small,stress,FaithfulMAPPER,5,0.2977,0.0364,0.4184,0.0234,852.1965,97.5381,0.3985,0.0090,1.0001,0.0001,371.6015,43.5908,498.5358,46.4220,1496.6027,192.4496,0.8081,0.0743,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,Hybrid,5,0.2829,0.0299,0.3857,0.0220,833.4857,84.5634,0.3831,0.0195,1.0002,0.0002,381.5383,37.9783,467.1004,56.1720,1447.9133,143.2307,0.7601,0.0382,0.0000,0.0000,0.0000
42,LosAngeles_Small,stress,TamAlwaysAccept,5,0.3059,0.0209,0.3798,0.0168,752.3394,59.2549,0.3873,0.0164,1.0004,0.0005,366.8326,37.1979,414.3809,34.6593,1460.2190,142.5647,0.7978,0.0488,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,MAPPO,5,0.2406,0.1062,0.7026,0.1103,1722.5261,204.1197,0.4272,0.0849,1.0000,0.0000,744.3798,46.3340,1254.9252,144.6155,3524.6829,342.7739,0.9167,0.0442,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,FaithfulMAPPER,5,0.2879,0.0559,0.5199,0.0655,1739.2754,62.6116,0.4964,0.0699,1.0000,0.0000,801.5248,75.8571,1124.4156,91.6083,3547.8999,278.4907,0.8877,0.0457,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,Hybrid,5,0.2695,0.0418,0.4740,0.0491,1770.0198,158.9565,0.4621,0.0785,1.0000,0.0000,819.7565,70.1146,1149.4480,164.6657,3703.7896,343.9000,0.9032,0.0164,0.0000,0.0000,0.0000
42,Tokyo_Large,generalize,TamAlwaysAccept,5,0.3152,0.0564,0.4760,0.0490,1738.7344,82.6369,0.4576,0.1133,1.0000,0.0000,808.5352,63.7575,1040.3877,115.6801,3652.3008,303.0167,0.9034,0.0244,0.0000,0.0000,0.0000
42,NewYork,generalize,MAPPO,5,0.2561,0.0762,0.7623,0.0887,1684.8093,317.4610,0.5011,0.0617,1.0000,0.0000,698.0817,122.6137,1175.8022,241.4494,3753.2583,818.2663,0.9745,0.0510,0.0000,0.0000,0.0000
42,NewYork,generalize,FaithfulMAPPER,5,0.3216,0.0623,0.6015,0.0321,1713.7881,106.8996,0.5511,0.0321,1.0000,0.0000,803.9554,69.6423,1066.5585,130.6909,3612.4995,233.1384,0.9005,0.0224,0.0000,0.0000,0.0000
42,NewYork,generalize,Hybrid,5,0.3236,0.0510,0.5580,0.0578,1630.8818,158.5777,0.4857,0.0615,1.0000,0.0000,817.1883,41.9599,956.0202,134.9451,3571.1458,269.2558,0.8731,0.0256,0.0000,0.0000,0.0000
42,NewYork,generalize,TamAlwaysAccept,5,0.3063,0.0582,0.5203,0.0611,1689.1648,94.9885,0.5115,0.0662,1.0000,0.0000,828.2173,57.9534,1037.0378,33.0617,3646.4956,225.5154,0.8811,0.0121,0.0000,0.0000,0.0000
42,Paris,generalize,MAPPO,5,0.5480,0.0554,0.9332,0.0563,1302.0209,101.9856,0.5730,0.0732,1.0006,0.0011,494.3284,23.8880,861.5140,68.7821,2423.0232,187.6953,0.9673,0.0468,0.0000,0.0000,0.0000
42,Paris,generalize,FaithfulMAPPER,5,0.3645,0.0374,0.7494,0.0723,1361.8904,85.7177,0.5714,0.0370,1.0000,0.0000,599.0391,47.9575,907.8216,56.0538,2756.4380,100.7590,0.9117,0.0461,0.0000,0.0000,0.0000
42,Paris,generalize,Hybrid,5,0.3481,0.0284,0.6303,0.0691,1356.4387,91.5119,0.5845,0.0391,1.0000,0.0000,620.8213,40.6912,848.0522,76.0799,2778.8943,223.1017,0.8957,0.0525,0.0000,0.0000,0.0000
42,Paris,generalize,TamAlwaysAccept,5,0.3155,0.0404,0.5614,0.0606,1405.4734,80.4818,0.5726,0.0515,1.0000,0.0000,630.6516,26.6120,902.9911,67.2139,2810.0969,200.4640,0.8903,0.0331,0.0000,0.0000,0.0000
42,London,generalize,MAPPO,5,0.4538,0.1553,0.8914,0.0496,1576.9603,76.3527,0.4936,0.0733,1.0000,0.0001,638.6638,79.6740,1078.1550,248.5134,2934.1455,251.5811,0.9234,0.0388,0.0000,0.0000,0.0000
42,London,generalize,FaithfulMAPPER,5,0.3946,0.0861,0.7538,0.0678,1517.6416,62.9528,0.5599,0.0238,1.0000,0.0000,718.1185,81.2836,1002.0104,97.2586,3107.3328,383.3988,0.8663,0.0644,0.0000,0.0000,0.0000
42,London,generalize,Hybrid,5,0.4040,0.0516,0.6861,0.0532,1493.9988,125.7152,0.5428,0.0740,1.0000,0.0000,729.6528,112.6786,896.8726,92.8471,3136.9204,478.9649,0.8607,0.0323,0.0000,0.0000,0.0000
42,London,generalize,TamAlwaysAccept,5,0.3732,0.0395,0.6209,0.0500,1505.8073,151.8427,0.5521,0.0474,1.0000,0.0000,751.3221,96.5206,863.8866,98.3130,3240.2356,436.0885,0.8623,0.0249,0.0000,0.0000,0.0000
