seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,10,Tokyo_Small,eval,Hybrid,3600,8,130,43,0.3308,0.6923,0.3077,814.5582,162.9116,0.6652,1.0001,308.4250,528.8605,1284.8762,0.8332,29.3044,24.9760,1021.9158,274.9806,112.4923,14061.5381,0,0,-0.0000,0.0000,0.0000,0.0000,407,0.4778,0.5222,1.0000,2.0000,flat,0.1687,0.3037,1.2164,1.2880,0.6923,0.0000,51.4497,2,0.0006,0.0028,0.2856,5,2,55249.6758,14624
42,11,Tokyo_Small,eval,Hybrid,3600,8,135,43,0.3185,0.5259,0.4741,936.4651,187.2930,0.6604,1.0000,338.1500,620.0732,1419.3225,0.8395,28.8285,26.3101,1109.6417,335.6917,109.1185,13639.8145,0,0,-0.0000,0.0000,0.0000,0.0000,300,0.6056,0.3944,1.0000,2.0000,flat,0.1565,0.3037,1.2585,1.2512,0.5259,0.0000,54.2855,2,0.0003,0.0028,0.2401,6,2,61030.8711,14731
42,12,Tokyo_Small,eval,Hybrid,3600,8,129,31,0.2403,0.4961,0.5039,1028.5161,205.7032,0.6280,1.0001,403.0333,611.5143,1648.8855,0.8182,29.0937,27.2294,1213.9572,354.5787,104.3256,13040.6973,0,0,-0.0000,0.0000,0.0000,0.0000,285,0.4844,0.5156,1.0000,2.0000,flat,0.0941,0.1908,1.2689,1.1891,0.4961,0.0000,73.2562,2,0.0008,0.0042,0.2205,3,2,51115.4492,13458
42,13,Tokyo_Small,eval,Hybrid,3600,8,117,39,0.3333,0.5299,0.4701,960.1539,192.0308,0.6517,1.0000,418.8108,550.0541,1933.2834,0.9232,28.4427,25.2407,1344.9908,323.3537,102.0855,12760.6836,0,0,-0.0000,0.0000,0.0000,0.0000,247,0.6290,0.3710,1.0000,2.0000,flat,0.1914,0.3616,1.2079,1.2171,0.5299,0.0000,32.1541,1,0.0000,0.0000,0.2565,5,1,75398.0547,11944
42,14,Tokyo_Small,eval,Hybrid,3600,8,132,37,0.2803,0.5758,0.4242,1063.8649,212.7730,0.6726,1.0014,417.4000,641.9730,1738.4963,0.8330,29.0312,25.8906,1232.3458,301.6285,120.3788,15047.3486,0,0,-0.0000,0.0000,0.0000,0.0000,349,0.4868,0.5132,1.0062,2.0000,flat,0.2214,0.4071,1.2812,1.3039,0.5758,0.0000,69.7007,2,0.0081,0.0164,0.2360,5,1,64324.3672,15890
42,15,Tokyo_Small,eval,TamAlwaysAccept,3600,8,130,42,0.3231,0.5462,0.4538,746.7857,149.3571,0.6462,1.0001,296.5250,469.3409,1264.2026,0.8527,26.6580,21.4798,1051.6510,314.2187,89.6538,11206.7305,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5915,0.4085,1.0000,2.0000,flat,0.1071,0.2474,1.2699,1.2006,0.5462,0.0000,43.6845,2,0.0006,0.0037,0.2909,4,1,53096.5117,11655
42,16,Tokyo_Small,eval,TamAlwaysAccept,3600,8,135,41,0.3037,0.4519,0.5481,840.2683,168.0537,0.6669,1.0000,342.1951,526.3571,1539.4011,0.8997,28.1715,24.4329,1179.2323,366.0605,85.4741,10684.2588,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6721,0.3279,1.0000,2.0000,flat,0.0792,0.1871,1.2870,1.2287,0.4519,0.0000,34.3149,2,0.0003,0.0017,0.2543,5,3,63115.4453,11539
42,17,Tokyo_Small,eval,TamAlwaysAccept,3600,8,129,30,0.2326,0.3798,0.6202,904.8666,226.2167,0.5995,1.0000,411.8000,555.2353,1683.8167,0.8178,28.8007,25.7738,1320.7180,427.3622,89.1318,11141.4727,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6122,0.3878,1.0000,2.0000,flat,0.1444,0.3055,1.2108,1.2396,0.3798,0.0000,75.0367,1,0.0000,0.0000,0.2191,3,1,50514.5000,11498
42,18,Tokyo_Small,eval,TamAlwaysAccept,3600,8,117,27,0.2308,0.4103,0.5897,865.7407,173.1481,0.6680,1.0000,425.7037,586.0000,1615.3873,0.7589,28.8074,25.7502,1437.2072,381.7199,125.8718,15733.9746,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5625,0.4375,1.0000,2.0000,flat,0.2068,0.4108,1.1839,1.2320,0.4103,0.0000,102.6263,1,0.0000,0.0000,0.1943,3,0,43615.4570,14727
42,19,Tokyo_Small,eval,TamAlwaysAccept,3600,8,132,38,0.2879,0.4697,0.5303,943.7368,188.7474,0.7125,1.0000,408.6316,551.0000,1696.9713,0.8306,29.1026,25.3564,1291.2600,333.5074,135.7273,16965.9082,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6129,0.3871,1.0000,2.0000,flat,0.1623,0.3114,1.3727,1.2183,0.4697,0.0000,69.2373,2,0.0003,0.0021,0.2143,4,1,64484.9102,17916
42,20,Kyoto_Small,eval,MAPPO,3600,8,128,75,0.5859,0.8906,0.1094,894.1600,178.8320,0.6777,1.0005,308.1905,631.5385,1243.8082,0.8072,19.7537,18.1549,863.7494,187.0628,110.7031,13837.8906,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6579,0.3421,1.0000,2.0000,flat,0.1861,0.3742,1.2589,1.3088,0.8906,0.0000,59.4288,2,0.0031,0.0093,0.4034,10,2,93285.6172,14170
