seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
44,10,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,81,74,0.9136,1.0000,0.0000,502.9460,0.0000,0.1203,4.6565,248.8219,242.7143,1109.2917,0.8916,29.0533,26.5659,830.9788,249.0288,79.2469,13207.8193,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9136,0.0864,4.7132,1125.4863,wave,0.3121,0.6142,1.2356,0.0000,1.0000,0.0000,26.9636,28,938.0541,0.3601,0.8139,5,0,82087.5938,4.2222,0.0000,4.2222,0.9409,0.5054,0.0000,5.0988,72409.2266,63,1.1142,62885.2578,3.7284,6419
44,11,Tokyo_Small,eval_normal_wave,FaithfulMAPPER,3600,6,79,70,0.8861,1.0000,0.0000,441.7143,0.0000,0.1044,4.6566,217.9000,234.4133,1009.7815,0.9268,27.5240,24.8454,722.9757,270.2626,72.4304,12071.7295,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8861,0.1139,4.6881,1125.4863,wave,0.3121,0.6227,1.2479,0.0000,1.0000,0.0000,15.9437,28,937.6342,0.3626,0.8970,5,0,70684.7031,4.1519,0.0000,4.1519,0.9307,0.4857,0.0000,6.0973,77472.0859,72,1.0000,55025.7578,3.7089,5722
44,12,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,99,83,0.8384,1.0000,0.0000,524.6385,524.6385,0.2241,4.3258,248.0610,293.7849,1146.4601,0.9243,28.4555,26.6666,833.8855,246.1933,72.0202,12003.3672,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8384,0.1616,4.3134,618.6302,ramp_up_down,0.2543,0.4798,1.3009,0.0000,1.0000,0.0000,18.7690,24,550.2725,0.3056,0.7971,4,0,95156.1875,4.4343,0.0000,4.4343,0.8595,0.5386,0.0000,5.4665,105555.4844,38,1.3374,61514.8594,3.5859,7130
44,13,Tokyo_Small,eval_normal_ramp,FaithfulMAPPER,3600,6,114,100,0.8772,1.0000,0.0000,451.5700,451.5700,0.1672,4.3239,245.0825,222.6768,1054.8401,0.8608,28.7345,26.8039,822.0781,246.4431,59.3333,9888.8887,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8772,0.1228,4.3466,618.6302,ramp_up_down,0.2571,0.4790,1.3063,0.0000,1.0000,0.0000,34.1145,28,551.1511,0.3019,0.8468,4,1,105484.0078,4.3158,0.0000,4.3158,0.8600,0.5264,0.0000,4.3560,69056.2812,61,1.0170,50063.0781,3.8509,6764
44,14,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,6,159,151,0.9497,1.0000,0.0000,558.5695,279.2848,0.3674,4.1650,259.7286,298.1567,1066.5063,0.8212,29.2357,23.8651,845.3345,63.6928,56.2830,9380.5029,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9497,0.0503,4.1161,513.2000,shock_burst,0.2739,0.4892,1.2170,0.0000,1.0000,0.0000,46.4273,24,439.9770,0.4841,0.7951,6,0,161042.4531,4.2264,0.0000,4.2264,0.9028,0.4851,0.0000,2.9786,63407.7930,41,1.2945,49940.0078,3.4277,8949
44,15,Tokyo_Small,eval_stress_shock,FaithfulMAPPER,3600,6,183,166,0.9071,1.0000,0.0000,469.0844,469.0844,0.3025,4.1593,229.2147,235.2486,985.9246,0.8603,27.9039,25.2283,778.5887,41.4835,46.7432,7790.5283,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9071,0.0929,4.1705,513.2000,shock_burst,0.3106,0.5584,1.2249,0.0000,1.0000,0.0000,32.0298,24,440.9467,0.4850,0.8222,6,1,163663.4844,4.3005,0.0000,4.3005,0.8573,0.4546,0.0000,3.4363,96071.3594,52,1.1182,41069.2422,3.3497,8554
44,16,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,6,224,194,0.8661,1.0000,0.0000,528.4536,528.4536,0.3032,4.4635,229.6543,295.0808,1043.2621,0.9086,29.0975,26.2781,764.4222,34.1191,103.7411,17290.1777,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8661,0.1339,4.4443,883.7547,building_up,0.2932,0.5246,1.3037,0.0000,1.0000,0.0000,21.0018,28,766.2556,0.3634,0.7699,8,0,202392.8438,3.9152,0.0000,3.9152,0.7981,0.4413,0.0000,4.0241,148533.9844,153,1.8062,96383.5781,3.3527,23238
44,17,Tokyo_Small,eval_stress_buildup,FaithfulMAPPER,3600,6,222,194,0.8739,1.0000,0.0000,535.7629,535.7629,0.2237,4.4537,246.2350,291.7853,998.2814,0.8108,28.8960,25.2226,751.9205,24.8067,55.1261,9187.6875,1,0,0.0000,0.0000,0.0000,0.0000,0,0.8739,0.1261,4.3959,883.7547,building_up,0.2602,0.4673,1.2065,0.0000,1.0000,0.0000,46.5787,28,768.2067,0.3652,0.8094,7,1,193666.6094,4.3333,0.0000,4.3333,0.8655,0.4741,0.0000,3.9838,102624.4375,109,1.0249,47043.7461,3.5090,12238
44,18,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,6,44,40,0.9091,1.0000,0.0000,521.5250,130.3813,0.7885,4.6703,264.5641,250.0952,1248.4154,0.9438,26.8000,23.2812,914.8398,345.0008,137.7955,22965.9082,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9091,0.0909,4.7458,1125.4863,wave,0.1720,0.4500,1.1947,0.0000,1.0000,0.0000,14.8810,28,934.9344,0.3529,0.8329,3,1,49936.6172,4.2273,0.0000,4.2273,1.0626,0.6736,0.0000,5.4207,38781.2031,33,1.4777,106768.5938,3.4545,6063
44,19,Tokyo_Small,eval_over_fleet,FaithfulMAPPER,3600,6,56,51,0.9107,1.0000,0.0000,485.6274,97.1255,0.9575,4.6646,262.2041,203.5000,1108.4529,0.8455,28.2711,23.8219,791.4982,336.5012,149.0714,24845.2383,0,0,0.0000,0.0000,0.0000,0.0000,0,0.9107,0.0893,4.6753,1125.4863,wave,0.2431,0.5630,1.2157,0.0000,1.0000,0.0000,40.5135,28,935.9995,0.3577,0.9043,5,0,56531.0938,3.9821,0.0000,3.9821,0.9567,0.4745,0.0000,6.7055,74923.2344,53,1.9046,127207.3594,3.6250,8348
