seed,source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
42,TP,TokenPassing,NewYork_Small,over_fleet,98,6,3600,50,42,0.8400,1.0000,308.6667,77.1667,0.8026,4.6603,183.5952,127.4000,786.5734,0.8569,26.2806,28,0.3603,7.4943,35,1.0549,33036.0820,0.2886,0.5563,1191.7008,4.7075,7789,155.7800,25963.3340,0,0
42,TP,TokenPassing,NewYork_Small,over_fleet,99,6,3600,52,52,1.0000,1.0000,434.1346,72.3558,1.0451,4.6671,326.8654,107.2692,1409.8641,0.8627,44.8925,28,0.3497,5.5018,55,0.8848,73312.9375,0.2253,0.4655,1191.7008,4.7902,10123,194.6731,32445.5137,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,0,6,3600,120,37,0.308333,1.0,900.405,150.068,0.950648,4.66173,360.351,889.378,731.51,0,0,28,0.131797,1,0,0,63130.7,0.166667,0.329907,1812.08,0,2162129,18017.6,1.75926e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,1,6,3600,98,40,0.408163,1.0,1234.85,205.808,0.973009,4.65823,374.625,1068,586.283,0,0,28,0.140081,1,0,0,56620,0.266667,0.502494,1812.08,0,1501030,15316.5,1.48932e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,0,6,3600,98,30,0.306122,1.0,894.467,149.078,0.882546,4.33705,349.733,739.967,891.94,0,0,24,0.0916868,1,0,0,72063.8,0.188889,0.34641,995.954,0,2113225,21563.4,2.11177e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,1,6,3600,113,44,0.389381,1.0,825.068,137.511,0.954583,4.33355,335.25,723.636,909.477,0,0,24,0.0952336,1,0,0,76351.6,0.143939,0.291051,995.954,0,2064891,18273.2,1.78995e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,0,5,3600,156,43,0.275641,1.0,1293.98,258.795,0.971833,4.24745,459.907,1114.67,812.747,0,0,24,0.193363,1,0,0,55435.6,0.145349,0.266175,825.8,0,2340928,15005.8,1.48066e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,1,5,3600,167,62,0.371257,1.0,1220.06,244.013,0.972667,4.24502,330.468,1210.19,750.093,0,0,28,0.19449,1,0,0,66153,0.0709677,0.149574,825.8,0,2412286,14444.7,1.42708e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,0,4,3600,200,42,0.21,1.0,1258.38,314.595,0.982153,4.50696,544.262,1625.05,794.391,0,0,24,0.121742,1,0,0,47354.9,0.0952381,0.196338,1422.85,0,2295832,11479.1,1.13332e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,1,4,3600,198,42,0.212121,1.0,964.357,241.089,0.987083,4.50199,315.429,1064.55,664.563,0,0,28,0.122876,1,0,0,50648.7,0.107143,0.207567,1422.85,0,2143712,10826.8,1.06885e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,0,60,3600,56,48,0.857143,1.0,549.167,9.15278,0.149185,4.65925,321.375,242.708,926.96,0,0,28,0.133314,1,0,0,74957.2,0.171053,0.433013,1812.08,0,2242705,40048,3.96521e+07,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,1,60,3600,54,48,0.888889,1.0,571.854,9.5309,0.14087,4.65701,403.25,198.375,984.199,0,0,28,0.132839,1,0,0,73981.1,0.229798,0.51031,1812.08,0,1857251,34393.3,3.39797e+07,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,0,6,3600,94,27,0.287234,1.0,1326.52,221.086,0.949815,4.64996,350.778,1342.85,686.392,0,0,28,0.142736,1,0,0,57837.7,0.203704,0.458123,1191.7,0,578829,5342.32,5.15082e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,1,6,3600,108,25,0.231481,1.0,791.56,131.927,0.896296,4.65718,303.24,707.68,701.31,0,0,28,0.134317,1,0,0,58475.8,0.273333,0.507543,1191.7,0,722632,6690.94,6.50508e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,6,3600,109,38,0.348624,1.0,889.447,148.241,0.904491,4.32047,302.079,1010.82,821.587,0,0,24,0.104606,1,0,0,70994,0.210526,0.383164,655.015,0,764073,7009.75,6.82557e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,6,3600,96,36,0.375,1.0,884.333,147.389,0.885556,4.32607,345.972,885.083,851.115,0,0,24,0.0971887,1,0,0,74109.7,0.111111,0.235702,655.015,0,656007,6833.3,6.63828e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,0,5,3600,158,59,0.373418,1.0,1296.1,259.22,0.957556,4.21201,398.237,1235.81,798.467,0,0,28,0.208109,1,0,0,69228.2,0.128814,0.236074,543.2,0,852987,5398.59,5.3054e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,1,5,3600,179,63,0.351955,1.0,1075.51,215.102,0.975444,4.2107,272.571,1047.44,618.582,0,0,24,0.211837,1,0,0,64315.5,0.133333,0.243846,543.2,0,1076194,6012.2,5.92737e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,4,3600,236,49,0.207627,1.0,1088.65,272.163,0.976458,4.49569,302.939,1107.96,816.501,0,0,28,0.126239,1,0,0,48150.8,0.117347,0.211104,935.74,0,1011337,4285.28,4.20663e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,4,3600,204,42,0.205882,1.0,1175.29,293.821,0.966181,4.49982,396.143,1143.31,800.747,0,0,28,0.122887,1,0,0,43937.3,0.261905,0.478566,935.74,0,970217,4755.91,4.67583e+06,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,0,60,3600,50,38,0.76,1.0,459.184,7.65307,0.109694,4.64173,279.105,213.184,765.459,0,0,28,0.150555,1,0,0,66878.2,0.192308,0.390326,1191.7,0,668429,13368.4,1.31227e+07,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,1,60,3600,52,48,0.923077,1.0,699.792,11.6632,0.157523,4.64845,526.875,197.271,1361.02,0,0,28,0.128875,1,0,0,90004.9,0.217448,0.440959,1191.7,0,910761,17514.4,1.72475e+07,0,0
43,RL,MAPPO,Tokyo_Small,normal_wave,0,6,3600,105,58,0.5524,1.0000,1002.2414,334.0805,0.5430,4.6541,278.9245,697.4783,1039.4218,0.7453,71.0402,28,0.3685,4.0963,45,0.8561,60286.4609,0.3103,0.5462,1125.4863,4.6966,68906,656.2476,109374.6016,0,0
43,RL,MAPPO,Tokyo_Small,normal_wave,1,6,3600,120,79,0.6583,1.0000,718.7342,239.5781,0.5512,4.6490,257.4143,471.2609,1152.4609,0.8954,26.9221,28,0.3729,7.8294,68,0.9114,91044.4141,0.3188,0.5778,1125.4863,4.7368,59897,499.1417,83190.2812,0,0
43,RL,MAPPO,Tokyo_Small,normal_ramp,0,6,3600,109,76,0.6972,1.0000,700.9079,700.9079,0.2713,4.3287,254.9420,450.2222,1201.1373,0.9423,14.7146,28,0.3077,3.3812,35,0.8195,91286.4453,0.2899,0.5212,618.6302,4.3689,25099,230.2661,38377.6758,0,0
43,RL,MAPPO,Tokyo_Small,normal_ramp,1,6,3600,92,66,0.7174,1.0000,759.1061,379.5530,0.3725,4.3349,270.7895,542.3461,1060.5590,0.7833,58.6777,24,0.3075,3.1635,32,0.8235,69996.8906,0.3286,0.5933,618.6302,4.3628,29054,315.8044,52634.0586,0,0
43,RL,MAPPO,Tokyo_Small,stress_shock,0,6,3600,129,103,0.7984,1.0000,647.5825,647.5825,0.2885,4.1966,226.4316,454.1031,994.5602,0.8785,27.5195,24,0.4621,3.5961,38,0.9004,102439.6953,0.3864,0.6967,513.2000,4.2354,31592,244.8992,40816.5391,0,0
43,RL,MAPPO,Tokyo_Small,stress_shock,1,6,3600,162,132,0.8148,1.0000,549.6061,549.6061,0.3195,4.1818,243.3719,304.5478,957.1082,0.7865,51.9503,24,0.4694,4.0301,53,0.8554,126338.2734,0.3662,0.6859,513.2000,4.1846,23062,142.3580,23726.3379,0,0
43,RL,MAPPO,Tokyo_Small,stress_buildup,0,6,3600,206,169,0.8204,1.0000,734.6036,367.3018,0.4140,4.4590,272.9367,454.8808,1138.8624,0.8345,45.1642,36,0.3671,4.8846,118,0.8351,192467.7500,0.3571,0.6441,883.7547,4.4137,46854,227.4466,37907.7656,0,0
43,RL,MAPPO,Tokyo_Small,stress_buildup,1,6,3600,202,175,0.8663,1.0000,569.8457,569.8457,0.2672,4.4606,245.9304,326.5369,1058.8879,0.8611,34.1528,24,0.3590,4.0731,99,0.8717,185305.3906,0.3446,0.6213,883.7547,4.4541,23559,116.6287,19438.1191,0,0
43,RL,MAPPO,Tokyo_Small,over_fleet,0,6,3600,49,45,0.9184,1.0000,557.8222,92.9704,1.0082,4.6671,276.6190,276.0227,1262.2935,0.9127,24.1604,28,0.3584,5.1620,41,0.7897,56803.2031,0.3051,0.6047,1125.4863,4.7592,31074,634.1633,105693.8750,0,0
43,RL,MAPPO,Tokyo_Small,over_fleet,1,6,3600,57,50,0.8772,1.0000,491.6200,98.3240,0.8940,4.6676,261.2917,239.0000,1133.8599,0.8679,34.5197,24,0.3557,6.3213,44,0.9105,56692.9883,0.4028,0.9071,1125.4863,4.6873,40380,708.4211,118070.1719,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,normal_wave,0,6,3600,105,91,0.8667,1.0000,506.5165,253.2582,0.3586,4.6494,263.9663,246.6702,1131.8793,0.8576,37.5904,28,0.3688,5.9402,77,0.8396,103001.0156,0.3142,0.5953,1125.4863,4.6907,10118,96.3619,16060.3174,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,normal_wave,1,6,3600,120,109,0.9083,1.0000,552.4587,0.0000,0.1370,4.6487,278.2451,279.0101,1180.0663,0.8482,42.2318,28,0.3653,6.8598,101,0.8465,128627.2266,0.3060,0.5704,1125.4863,4.7325,13627,113.5583,18926.3887,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,normal_ramp,0,6,3600,109,87,0.7982,1.0000,543.2299,0.0000,0.1440,4.3256,282.0814,273.6559,1240.4508,0.8795,33.9912,28,0.3077,4.4212,52,0.7864,107919.2188,0.2775,0.5270,618.6302,4.3650,10962,100.5688,16761.4688,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,normal_ramp,1,6,3600,92,80,0.8696,1.0000,491.3750,491.3750,0.3054,4.3313,225.3333,260.9620,1032.9333,0.9168,18.7467,24,0.3075,3.3379,41,0.8754,82634.6641,0.3007,0.5875,618.6302,4.3607,8499,92.3804,15396.7393,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,stress_shock,0,6,3600,129,117,0.9070,1.0000,447.7949,0.0000,0.0537,4.1996,212.6174,239.0744,993.3019,0.9344,13.9570,24,0.4596,3.2411,63,0.8751,116216.3281,0.3292,0.5952,513.2000,4.2315,6095,47.2481,7874.6772,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,stress_shock,1,6,3600,162,135,0.8333,1.0000,493.2148,493.2148,0.2262,4.1806,237.7121,259.3795,992.9404,0.8354,39.1241,24,0.4696,3.6154,49,0.8073,134046.9531,0.3053,0.5675,513.2000,4.1863,9914,61.1975,10199.5889,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,stress_buildup,0,6,3600,206,174,0.8447,1.0000,559.8908,279.9454,0.3409,4.4560,262.2890,293.5618,1170.1687,0.8923,28.2553,36,0.3757,3.6097,96,0.7570,203609.3594,0.2225,0.4080,883.7547,4.4102,17188,83.4369,13906.1484,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,stress_buildup,1,6,3600,202,171,0.8465,1.0000,503.8070,503.8070,0.1721,4.4607,229.8869,280.2143,1004.1230,0.8736,29.0623,24,0.3618,3.9844,103,0.7991,171705.0312,0.2587,0.4689,883.7547,4.4545,10702,52.9802,8830.0332,0,1
43,RL,FaithfulMAPPER,Tokyo_Small,over_fleet,0,6,3600,49,45,0.9184,1.0000,501.9333,83.6556,1.0395,4.6695,265.4773,261.1956,1177.7587,0.8873,29.9255,28,0.3522,6.8102,41,0.7779,52999.1367,0.2356,0.5436,1125.4863,4.7596,8949,182.6327,30438.7754,0,0
43,RL,FaithfulMAPPER,Tokyo_Small,over_fleet,1,6,3600,57,52,0.9123,1.0000,464.9615,92.9923,0.9524,4.6692,245.3600,215.2549,1115.8582,0.9096,22.1884,24,0.3542,8.6088,47,0.8912,58024.6250,0.3000,0.6963,1125.4863,4.6865,8381,147.0351,24505.8477,0,0
43,RL,IPPO,Tokyo_Small,normal_wave,0,6,3600,105,90,0.8571,1.0000,492.2667,492.2667,0.2189,4.6477,259.7978,252.4545,1171.0802,0.9015,25.5817,28,0.3738,5.2959,87,0.8293,105397.2188,0.2653,0.4998,1125.4863,4.6921,5625,53.5714,8928.5713,0,0
43,RL,IPPO,Tokyo_Small,normal_wave,1,6,3600,120,99,0.8250,1.0000,495.5252,0.0000,0.0984,4.6504,244.3469,268.0189,1149.0415,0.9405,14.5386,28,0.3640,5.2013,84,0.7903,113755.1094,0.2766,0.5057,1125.4863,4.7343,7925,66.0417,11006.9443,0,0
43,RL,IPPO,Tokyo_Small,normal_ramp,0,6,3600,109,95,0.8716,1.0000,506.1368,506.1368,0.2831,4.3252,281.0107,242.1919,1210.8651,0.8618,38.8377,28,0.3082,3.7227,47,0.7715,115032.1797,0.3331,0.6489,618.6302,4.3667,8470,77.7064,12951.0703,0,0
43,RL,IPPO,Tokyo_Small,normal_ramp,1,6,3600,92,78,0.8478,1.0000,465.9872,465.9872,0.2604,4.3319,235.2500,252.7952,1050.0431,0.8927,25.2414,24,0.3075,3.7325,41,0.8070,81903.3594,0.3182,0.5837,618.6302,4.3602,4812,52.3043,8717.3916,0,0
43,RL,IPPO,Tokyo_Small,stress_shock,0,6,3600,129,117,0.9070,1.0000,430.8803,0.0000,0.1032,4.1992,214.0000,226.2339,984.6206,0.9202,17.0759,24,0.4605,3.1262,53,0.9033,115200.6172,0.3407,0.6361,513.2000,4.2349,4548,35.2558,5875.9688,0,0
43,RL,IPPO,Tokyo_Small,stress_shock,1,6,3600,162,142,0.8765,1.0000,453.0141,0.0000,0.1634,4.1767,225.6879,239.5430,1008.1904,0.8934,24.0499,24,0.4724,2.8969,37,0.8213,143163.0312,0.3221,0.6213,513.2000,4.1853,7188,44.3704,7395.0615,0,0
43,RL,IPPO,Tokyo_Small,stress_buildup,0,6,3600,206,182,0.8835,1.0000,539.4670,539.4670,0.3056,4.4555,259.9945,280.0323,1141.7007,0.8782,31.6543,36,0.3772,4.0027,120,0.7502,207789.5312,0.2675,0.4838,883.7547,4.4110,17495,84.9272,14154.5303,0,0
43,RL,IPPO,Tokyo_Small,stress_buildup,1,6,3600,202,173,0.8564,1.0000,501.3815,0.0000,0.1321,4.4604,245.6433,272.9624,1039.8569,0.8466,37.6719,24,0.3631,3.7397,99,0.7499,179895.2500,0.3100,0.5889,883.7547,4.4555,10290,50.9406,8490.0986,0,0
43,RL,IPPO,Tokyo_Small,over_fleet,0,6,3600,49,46,0.9388,1.0000,519.7174,86.6196,1.0625,4.6697,281.9131,237.8044,1274.7048,0.9043,26.9721,28,0.3522,4.7371,39,0.7793,58636.4219,0.2378,0.5482,1125.4863,4.7591,5924,120.8980,20149.6602,0,0
43,RL,IPPO,Tokyo_Small,over_fleet,1,6,3600,57,53,0.9298,1.0000,432.0566,86.4113,0.9411,4.6691,254.9623,180.6545,1129.6486,0.8861,29.0325,24,0.3534,4.9598,41,0.9062,59871.3711,0.2319,0.4807,1125.4863,4.6867,7427,130.2982,21716.3750,0,0
43,RL,Hybrid,Tokyo_Small,normal_wave,0,6,3600,105,90,0.8571,1.0000,455.7444,455.7444,0.2235,4.6484,239.4889,242.0891,1108.9146,0.9261,17.7060,28,0.3732,6.1772,90,0.8364,99802.3125,0.3124,0.5774,1125.4863,4.6933,4294,40.8952,6815.8730,0,0
43,RL,Hybrid,Tokyo_Small,normal_wave,1,6,3600,120,102,0.8500,1.0000,503.0882,503.0882,0.1743,4.6505,260.8384,272.3143,1155.6244,0.8861,29.7135,28,0.3621,4.7622,83,0.7979,117873.6875,0.3036,0.5668,1125.4863,4.7318,6504,54.2000,9033.3330,0,0
43,RL,Hybrid,Tokyo_Small,normal_ramp,0,6,3600,109,90,0.8257,1.0000,515.5667,0.0000,0.1406,4.3240,274.8764,252.7653,1205.0353,0.8768,33.8694,28,0.3086,3.9101,52,0.7851,108453.1797,0.3351,0.6601,618.6302,4.3632,5072,46.5321,7755.3516,0,0
43,RL,Hybrid,Tokyo_Small,normal_ramp,1,6,3600,92,79,0.8587,1.0000,467.1519,467.1519,0.2377,4.3324,241.9241,254.3452,1046.9404,0.8655,32.5360,24,0.3067,3.0902,28,0.7950,82708.2891,0.2570,0.5078,618.6302,4.3599,4893,53.1848,8864.1309,0,0
43,RL,Hybrid,Tokyo_Small,stress_shock,0,6,3600,129,116,0.8992,1.0000,426.3965,0.0000,0.0992,4.1989,213.6724,215.5118,977.8715,0.9153,18.0981,24,0.4612,3.8706,67,0.8980,113433.0938,0.3319,0.6193,513.2000,4.2350,3446,26.7132,4452.1963,0,0
43,RL,Hybrid,Tokyo_Small,stress_shock,1,6,3600,162,141,0.8704,1.0000,441.0071,441.0071,0.1777,4.1770,225.4681,222.8882,1011.7795,0.8975,23.1122,24,0.4731,3.7247,40,0.8341,142660.9062,0.3188,0.5957,513.2000,4.1773,6969,43.0185,7169.7529,0,0
43,RL,Hybrid,Tokyo_Small,stress_buildup,0,6,3600,206,189,0.9175,1.0000,565.8677,565.8677,0.1883,4.4545,262.8770,301.6823,1139.8193,0.8672,34.9131,36,0.3750,3.9617,121,0.7460,215425.8594,0.2728,0.5233,883.7547,4.4104,11636,56.4854,9414.2393,0,0
43,RL,Hybrid,Tokyo_Small,stress_buildup,1,6,3600,202,174,0.8614,1.0000,498.9713,0.0000,0.1253,4.4616,243.2832,260.1123,1062.2107,0.8732,30.8411,24,0.3611,4.2126,107,0.7989,184824.6562,0.2456,0.4589,883.7547,4.4570,8906,44.0891,7348.1851,0,0
43,RL,Hybrid,Tokyo_Small,over_fleet,0,6,3600,49,48,0.9796,1.0000,496.5625,82.7604,1.0314,4.6693,282.9131,241.7391,1213.3920,0.8578,40.2347,28,0.3530,5.3140,34,0.7956,58242.8125,0.2711,0.5635,1125.4863,4.7596,3997,81.5714,13595.2383,0,0
43,RL,Hybrid,Tokyo_Small,over_fleet,1,6,3600,57,51,0.8947,1.0000,465.4706,93.0941,0.9877,4.6673,256.6471,217.1429,1109.9833,0.8650,34.6504,24,0.3575,4.2913,44,0.8533,56609.1484,0.3007,0.5980,1125.4863,4.6872,3413,59.8772,9979.5322,0,0
43,TP,TokenPassing,Tokyo_Small,normal_wave,0,6,3600,105,31,0.2952,1.0000,1029.3549,257.3387,0.7990,4.6619,215.6786,838.6400,1149.7417,1.0000,0.0000,28,0.3599,5.0945,20,0.7854,35641.9922,0.2531,0.4927,1125.4863,4.7023,147671,1406.3905,234398.4219,0,0
43,TP,TokenPassing,Tokyo_Small,normal_wave,1,6,3600,120,44,0.3667,1.0000,772.9545,193.2386,0.7925,4.6593,178.1714,527.8286,1078.4327,1.0000,0.0000,28,0.3640,4.4303,28,0.9486,47451.0391,0.2460,0.4364,1125.4863,4.7445,199614,1663.4500,277241.6562,0,0
43,TP,TokenPassing,Tokyo_Small,normal_ramp,0,6,3600,109,49,0.4495,1.0000,808.7551,202.1888,0.8023,4.3399,276.8000,641.0000,1084.4303,0.7835,59.9139,28,0.3046,2.6775,13,0.8913,53137.0859,0.1992,0.3818,618.6302,4.3787,172928,1586.4954,264415.9062,0,0
43,TP,TokenPassing,Tokyo_Small,normal_ramp,1,6,3600,92,40,0.4348,1.0000,1015.1750,253.7937,0.7936,4.3430,280.9118,767.6000,1078.3657,0.7678,65.2386,24,0.3066,3.2729,12,0.7940,43134.6289,0.3778,0.6733,618.6302,4.3715,102701,1116.3152,186052.5312,0,0
43,TP,TokenPassing,Tokyo_Small,stress_shock,0,6,3600,129,38,0.2946,1.0000,895.1053,298.3684,0.6419,4.2639,165.5938,816.1429,891.1677,1.0000,0.0000,24,0.4220,3.5033,18,1.1803,33864.3711,0.2069,0.3992,513.2000,4.2973,74310,576.0465,96007.7500,0,0
43,TP,TokenPassing,Tokyo_Small,stress_shock,1,6,3600,162,35,0.2160,1.0000,682.1143,227.3714,0.6416,4.2579,181.2759,580.6400,861.0334,0.9500,9.0692,24,0.4268,5.1275,12,0.9067,30136.1699,0.1867,0.4216,513.2000,4.2579,111699,689.5000,114916.6641,0,0
43,TP,TokenPassing,Tokyo_Small,stress_buildup,0,6,3600,206,28,0.1359,1.0000,728.3571,242.7857,0.5019,4.5056,193.2609,649.9091,878.0808,0.9087,17.6447,36,0.3403,3.5874,16,1.0420,24586.2637,0.2292,0.4249,883.7547,4.4611,126803,615.5485,102591.4219,0,1
43,TP,TokenPassing,Tokyo_Small,stress_buildup,1,6,3600,202,31,0.1535,1.0000,650.9355,325.4677,0.4983,4.5040,184.2759,540.7778,1011.1097,1.0000,0.0000,24,0.3375,4.0168,13,1.0550,31344.4004,0.1944,0.4108,883.7547,4.4955,130716,647.1089,107851.4844,0,0
43,TP,TokenPassing,Tokyo_Small,over_fleet,0,6,3600,49,47,0.9592,1.0000,435.2553,87.0511,0.9736,4.6682,281.2128,154.7347,1256.1184,0.8934,29.9891,28,0.3553,6.0231,45,0.9430,59037.5664,0.2711,0.5889,1125.4863,4.7602,7275,148.4694,24744.8984,0,0
43,TP,TokenPassing,Tokyo_Small,over_fleet,1,6,3600,57,55,0.9649,1.0000,387.1273,64.5212,1.0080,4.6694,253.5091,135.6071,1123.8500,0.8866,28.7391,24,0.3530,6.6887,46,1.0044,61811.7500,0.2645,0.5257,1125.4863,4.6867,6639,116.4737,19412.2812,0,0
43,RL,MAPPO,Kyoto_Small,normal_wave,0,6,3600,102,63,0.6176,1.0000,788.7778,394.3889,0.4812,4.6339,207.5962,582.1400,1071.4325,1.0000,0.0000,28,0.3983,4.1348,51,0.9263,67500.2500,0.2760,0.4845,631.4694,4.6055,25497,249.9706,41661.7656,0,0
43,RL,MAPPO,Kyoto_Small,normal_wave,1,6,3600,103,79,0.7670,1.0000,706.1013,235.3671,0.5575,4.6336,264.9048,494.0555,1077.7998,0.8137,49.3448,28,0.3893,8.4204,68,0.8441,85146.1875,0.2363,0.4504,631.4694,4.7084,25699,249.5049,41584.1406,0,0
43,RL,MAPPO,Kyoto_Small,normal_ramp,0,6,3600,97,75,0.7732,1.0000,602.9600,602.9600,0.2550,4.3169,239.4603,319.5818,1051.0767,0.8779,29.2450,24,0.3042,4.4651,30,1.0207,78830.7500,0.3202,0.5738,347.1364,4.3670,22178,228.6392,38106.5273,0,0
43,RL,MAPPO,Kyoto_Small,normal_ramp,1,6,3600,110,71,0.6455,1.0000,782.1690,391.0845,0.4514,4.3074,253.1452,487.7636,1111.2859,0.8780,30.8880,24,0.3226,4.0469,36,0.8892,78901.2969,0.3852,0.7034,347.1364,4.3303,16609,150.9909,25165.1523,0,0
43,RL,MAPPO,Kyoto_Small,stress_shock,0,6,3600,158,110,0.6962,1.0000,725.1545,362.5773,0.3366,4.1072,283.2079,444.2021,1043.9260,0.7372,74.4227,24,0.5119,5.5165,43,0.8280,114831.8594,0.3177,0.5774,288.0000,4.0949,13690,86.6456,14440.9287,0,2
43,RL,MAPPO,Kyoto_Small,stress_shock,1,6,3600,144,113,0.7847,1.0000,686.7256,343.3628,0.3563,4.1339,276.5361,438.9770,1181.6543,0.8546,40.2052,24,0.4953,2.9575,42,0.8313,133526.9375,0.3856,0.7387,288.0000,4.1817,13802,95.8472,15974.5371,0,1
43,RL,MAPPO,Kyoto_Small,stress_buildup,0,6,3600,230,181,0.7870,1.0000,609.0056,609.0056,0.2846,4.4114,264.8589,348.5000,1105.1708,0.8345,43.8247,28,0.4069,5.3915,136,0.8531,200035.9219,0.3621,0.6829,495.8625,4.3682,16357,71.1174,11852.8984,0,2
43,RL,MAPPO,Kyoto_Small,stress_buildup,1,6,3600,236,188,0.7966,1.0000,669.1542,669.1542,0.2744,4.4019,260.2249,413.8421,1108.2402,0.8518,38.5768,24,0.4156,3.9759,111,0.8733,208349.1562,0.3289,0.5933,495.8625,4.3451,14878,63.0424,10507.0625,0,2
43,RL,MAPPO,Kyoto_Small,over_fleet,0,6,3600,57,49,0.8596,1.0000,476.5714,95.3143,0.9650,4.6526,224.7660,259.5714,1100.2028,0.9790,4.7254,24,0.3619,6.4852,46,0.8883,53909.9336,0.2773,0.5328,631.4694,4.6898,22656,397.4737,66245.6172,0,0
43,RL,MAPPO,Kyoto_Small,over_fleet,1,6,3600,48,47,0.9792,1.0000,477.9575,95.5915,0.8829,4.6604,267.2391,216.6087,1157.2546,0.8661,35.7882,24,0.3564,5.9739,41,0.9070,54390.9688,0.3113,0.6732,631.4694,4.7152,20301,422.9375,70489.5859,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,normal_wave,0,6,3600,102,94,0.9216,1.0000,505.8936,0.0000,0.0579,4.6265,264.6932,245.3977,1162.0745,0.8781,32.2783,28,0.3994,6.7433,86,0.8724,109235.0000,0.3290,0.6524,631.4694,4.5966,4652,45.6078,7601.3071,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,normal_wave,1,6,3600,103,96,0.9320,1.0000,477.8854,477.8854,0.2020,4.6286,240.0638,242.6900,1035.2235,0.8625,33.0191,28,0.3931,6.7222,90,0.8598,99381.4531,0.2824,0.5311,631.4694,4.7043,4921,47.7767,7962.7832,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,normal_ramp,0,6,3600,97,91,0.9381,1.0000,451.3956,451.3956,0.1987,4.3084,233.7356,222.2809,1070.5779,0.9161,19.6201,24,0.3083,2.7520,38,0.8702,97422.5859,0.3095,0.5874,347.1364,4.3609,3763,38.7938,6465.6357,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,normal_ramp,1,6,3600,110,103,0.9364,1.0000,494.4951,0.0000,0.0418,4.2919,238.5464,258.1959,1085.9421,0.9105,21.3580,24,0.3266,4.0220,49,0.8764,111852.0391,0.3515,0.6716,347.1364,4.3122,3908,35.5273,5921.2119,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,stress_shock,0,6,3600,158,145,0.9177,1.0000,474.1241,237.0621,0.3438,4.0735,239.1875,236.1711,1042.0315,0.8713,30.7812,24,0.5350,4.6780,64,0.8626,151094.5625,0.3007,0.5504,288.0000,4.0535,5542,35.0760,5845.9917,0,0
43,RL,FaithfulMAPPER,Kyoto_Small,stress_shock,1,6,3600,144,131,0.9097,1.0000,481.3359,481.3359,0.1944,4.1129,255.7132,221.3209,1156.1654,0.9043,24.4801,24,0.5133,4.0758,47,0.7742,151457.6719,0.3109,0.5700,288.0000,4.1643,4677,32.4792,5413.1943,0,0
