seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,rmca_relative_regret,rmca_marginal_cost_k1,rmca_marginal_cost_k2,mean_allocation_time_us,mean_tam_dijkstra_steps,path_compute_time_ms,mean_pure_alloc_time_ms,wallclock_ms
43,30,Tokyo_Small,eval_normal_wave,IPPO,3600,6,105,70,0.6667,1.0000,0.0000,735.0857,367.5428,0.4058,4.6485,395.0286,404.3667,1038.2504,0.5257,28.9712,26.9119,863.0358,240.1928,72.3333,12055.5557,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6667,0.3333,4.6925,1125.4863,wave,0.3837,0.7177,1.1651,0.0000,1.0000,0.0000,187.3785,28,938.9033,0.3765,0.8066,3,0,72677.5312,4.3333,0.0000,4.3333,0.6194,0.4423,0.0000,4.4946,73135.1641,48,1.0950,0.0000,0.0000,0.0000,57079.9922,3.6095,3242.5039,0.0000,7595
43,31,Tokyo_Small,eval_normal_wave,IPPO,3600,6,120,86,0.7167,1.0000,0.0000,623.2209,0.0000,0.1128,4.6502,302.1765,351.6224,1081.2354,0.7156,29.5703,27.4291,832.1573,211.3590,49.8333,8305.5557,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7167,0.2833,4.7336,1125.4863,wave,0.3803,0.6996,1.2823,0.0000,1.0000,0.0000,85.9294,28,939.9511,0.3647,0.6688,4,0,92986.2422,4.2333,0.0000,4.2333,0.7032,0.5231,0.0000,2.7135,37099.3711,26,2.0307,0.0000,0.0000,0.0000,32538.3750,3.4417,1827.8550,0.0000,5980
43,32,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,109,84,0.7706,1.0000,0.0000,587.0000,0.0000,0.1639,4.3258,328.0476,277.9286,1191.7681,0.7266,29.3889,27.6252,918.1266,233.3882,64.4862,10747.7061,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7706,0.2294,4.3659,618.6302,ramp_up_down,0.3373,0.6268,1.2747,0.0000,1.0000,0.0000,89.6940,28,550.1311,0.3091,0.4348,4,0,100108.5156,4.1927,0.0000,4.1927,0.7849,0.5914,0.0000,1.9000,19990.6191,19,1.0168,0.0000,0.0000,0.0000,51131.9453,3.4037,3836.6389,0.0000,7029
43,33,Tokyo_Small,eval_normal_ramp,IPPO,3600,6,92,68,0.7391,1.0000,0.0000,527.6323,527.6323,0.2224,4.3326,288.1471,268.2250,1009.3237,0.7006,27.9160,26.2920,778.4353,220.2843,60.9457,10157.6084,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7391,0.2609,4.3613,618.6302,ramp_up_down,0.3031,0.5790,1.1859,0.0000,1.0000,0.0000,86.2823,24,548.9780,0.3080,0.4239,3,0,68634.0078,4.4130,0.0000,4.4130,0.6594,0.4116,0.0000,2.0518,16829.9902,17,1.2403,0.0000,0.0000,0.0000,46707.6094,3.4783,2956.0659,0.0000,5607
43,34,Tokyo_Small,eval_stress_shock,IPPO,3600,5,129,104,0.8062,1.0000,0.0000,519.4327,0.0000,0.1927,4.1976,252.1442,299.8033,933.5914,0.7405,26.7263,23.0238,773.1744,79.0503,35.8915,5981.9121,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8062,0.1938,4.2379,513.2000,shock_burst,0.3643,0.6794,1.3420,0.0000,1.0000,0.0000,65.4259,24,437.8733,0.4622,0.4071,5,0,97093.5078,4.3643,0.0000,4.3643,0.7541,0.4850,0.0000,1.5300,18211.5977,13,1.1701,0.0000,0.0000,0.0000,26774.5273,3.3721,867.5640,0.0000,4630
43,35,Tokyo_Small,eval_stress_shock,IPPO,3600,5,162,133,0.8210,1.0000,0.0000,500.4060,500.4060,0.2402,4.1778,242.1955,263.0470,974.1632,0.8044,28.6325,26.8232,750.2105,51.4948,38.1173,6352.8809,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8210,0.1790,4.1823,513.2000,shock_burst,0.2875,0.5252,1.2778,0.0000,1.0000,0.0000,47.3629,24,439.3414,0.4721,0.3730,5,0,129563.7031,4.2654,0.0000,4.2654,0.7528,0.4580,0.0000,1.8352,27398.8594,15,1.1011,0.0000,0.0000,0.0000,30691.2773,3.4444,2059.6411,0.0000,6175
43,36,Tokyo_Small,eval_stress_buildup,IPPO,3600,4,206,164,0.7961,1.0000,0.0000,655.3903,327.6951,0.5139,4.4547,303.5305,374.8722,1127.5093,0.7429,28.9034,26.1683,846.8906,25.8507,83.1796,13863.2686,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7961,0.2039,4.4070,883.7547,building_up,0.2592,0.4779,1.2102,0.0000,1.0000,0.0000,78.0286,36,766.7022,0.3762,0.4763,7,0,184911.5156,4.0874,0.0000,4.0874,0.7562,0.4558,0.0000,2.1641,56379.8594,47,1.0159,0.0000,0.0000,0.0000,73679.8047,3.4515,7153.3188,0.0000,17135
43,37,Tokyo_Small,eval_stress_buildup,IPPO,3600,4,202,140,0.6931,1.0000,0.0000,576.8214,576.8214,0.3583,4.4621,259.0428,347.9753,957.1644,0.7390,28.4599,27.0769,822.8199,46.0456,83.5495,13924.9180,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6931,0.3069,4.4560,883.7547,building_up,0.3362,0.6145,1.2270,0.0000,1.0000,0.0000,67.6100,24,765.8583,0.3639,0.5758,6,0,134003.0156,4.2525,0.0000,4.2525,0.6432,0.4623,0.0000,2.3111,47535.6992,46,1.0000,0.0000,0.0000,0.0000,72785.1094,3.4257,6790.2061,0.0000,16877
43,38,Tokyo_Small,eval_over_fleet,IPPO,3600,60,49,31,0.6327,1.0000,0.0000,783.3226,71.2111,0.1932,4.6694,397.3548,396.8537,1170.3043,0.5890,28.2802,24.9168,922.0922,345.9441,102.5306,17088.4355,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6327,0.3673,4.7603,1125.4863,wave,0.3888,0.7606,1.1909,0.0000,1.0000,0.0000,163.2940,28,935.0239,0.3544,0.8433,2,0,36279.4336,4.2041,0.0000,4.2041,0.6100,0.5134,0.0000,5.5094,42618.1953,21,1.3916,0.0000,0.0000,0.0000,59229.5117,3.2449,2069.9070,0.0000,5024
43,39,Tokyo_Small,eval_over_fleet,IPPO,3600,60,57,44,0.7719,1.0000,0.0000,582.4091,64.7121,0.1648,4.6684,304.1591,282.2592,1009.7567,0.6640,28.6363,25.4574,782.2531,345.1320,69.5263,11587.7197,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7719,0.2281,4.6870,1125.4863,wave,0.3830,0.7273,1.3733,0.0000,1.0000,0.0000,102.2077,24,935.3353,0.3571,0.6844,3,0,44429.2969,4.2456,0.0000,4.2456,0.7396,0.5231,0.0000,2.8772,22283.1055,18,1.4702,0.0000,0.0000,0.0000,43183.2109,3.5263,1686.8101,0.0000,3963
43,40,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,105,76,0.7238,1.0000,0.0000,684.9342,684.9342,0.3190,4.6487,363.1842,390.0808,1041.5391,0.5736,28.9712,26.9119,863.0358,240.1928,54.2190,9036.5078,0,0,-0.0047,0.0000,0.0000,0.0000,450,0.7238,0.2762,4.6916,1125.4863,wave,0.3620,0.6786,1.1651,0.0000,1.0000,0.0000,154.8764,28,939.3680,0.3701,0.6793,4,0,79156.9766,4.2857,0.0000,4.2857,0.6679,0.4392,0.0000,2.7411,41777.5430,33,1.0311,0.0000,0.0000,0.0000,38142.1992,3.6286,1555.1560,0.0000,5693
43,41,Tokyo_Small,eval_normal_wave,Hybrid,3600,6,120,90,0.7500,1.0000,0.0000,621.7889,621.7889,0.1771,4.6512,340.7000,313.7383,1159.2943,0.6805,29.5703,27.4291,832.1573,211.3590,48.6583,8109.7222,0,0,-0.0237,0.0000,0.0000,0.0000,548,0.7500,0.2500,4.7317,1125.4863,wave,0.3499,0.6421,1.2823,0.0000,1.0000,0.0000,108.8412,28,940.1631,0.3615,0.5379,4,0,104336.4844,4.5667,0.0000,4.5667,0.7819,0.5557,0.0000,2.5566,50151.7812,20,1.9523,0.0000,0.0000,0.0000,31741.5664,3.4833,1742.9540,0.0000,5839
43,42,Tokyo_Small,eval_normal_ramp,Hybrid,3600,6,109,82,0.7523,1.0000,0.0000,599.4390,299.7195,0.3399,4.3258,339.9390,282.8617,1216.6782,0.7158,29.3889,27.6252,918.1266,233.3882,77.0642,12844.0371,0,0,-0.0372,0.0000,0.0000,0.0000,468,0.7523,0.2477,4.3671,618.6302,ramp_up_down,0.3286,0.6379,1.2747,0.0000,1.0000,0.0000,96.6034,28,550.0717,0.3096,0.4500,5,0,99767.6172,4.2936,0.0000,4.2936,0.8005,0.6179,0.0000,2.4482,38139.7500,27,1.3743,0.0000,0.0000,0.0000,63448.5703,3.4495,4968.8569,0.0000,8400
43,43,Tokyo_Small,eval_normal_ramp,Hybrid,3600,6,92,71,0.7717,1.0000,0.0000,565.8310,282.9155,0.3750,4.3322,267.5352,321.7439,1055.6598,0.7892,27.9160,26.2920,778.4353,220.2843,50.5978,8432.9707,0,0,-0.0117,0.0000,0.0000,0.0000,394,0.7717,0.2283,4.3604,618.6302,ramp_up_down,0.2358,0.4690,1.1859,0.0000,1.0000,0.0000,56.4033,24,549.0908,0.3080,0.4096,3,0,74951.8516,4.2826,0.0000,4.2826,0.7513,0.4491,0.0000,1.9002,16481.7148,16,1.2843,0.0000,0.0000,0.0000,36648.7070,3.4891,1812.1000,0.0000,4655
43,44,Tokyo_Small,eval_stress_shock,Hybrid,3600,5,129,101,0.7829,1.0000,0.0000,523.3466,0.0000,0.1123,4.2014,256.8911,272.4649,966.4677,0.7524,26.7263,23.0238,773.1744,79.0503,42.9845,7164.0825,0,0,-0.0201,0.0000,0.0000,0.0000,554,0.7829,0.2171,4.2364,513.2000,shock_burst,0.4204,0.7764,1.3420,0.0000,1.0000,0.0000,63.5975,24,437.6261,0.4606,0.4167,6,0,97613.2344,4.2946,0.0000,4.2946,0.7378,0.4886,0.0000,1.9042,26859.6504,20,1.5363,0.0000,0.0000,0.0000,33940.2344,3.5581,1282.6370,0.0000,5545
43,45,Tokyo_Small,eval_stress_shock,Hybrid,3600,5,162,127,0.7840,1.0000,0.0000,477.0866,477.0866,0.2548,4.1764,232.5118,257.4126,931.1705,0.8010,28.6325,26.8232,750.2105,51.4948,51.2716,8545.2676,0,0,-0.0181,0.0000,0.0000,0.0000,674,0.7840,0.2160,4.1803,513.2000,shock_burst,0.3691,0.6996,1.2778,0.0000,1.0000,0.0000,46.2777,24,439.2853,0.4738,0.4143,7,0,118258.6641,4.1605,0.0000,4.1605,0.6781,0.4320,0.0000,2.4418,42311.6758,21,1.0000,0.0000,0.0000,0.0000,43786.1836,3.3889,3873.6689,0.0000,8306
43,46,Tokyo_Small,eval_stress_buildup,Hybrid,3600,4,206,156,0.7573,1.0000,0.0000,632.8397,632.8397,0.4238,4.4571,318.3782,330.6872,1122.5688,0.7052,28.9034,26.1683,846.8906,25.8507,100.8155,16802.5898,0,0,-0.0322,0.0000,0.0000,0.0000,827,0.7573,0.2427,4.4109,883.7547,building_up,0.2179,0.4222,1.2102,0.0000,1.0000,0.0000,93.8644,36,766.3022,0.3744,0.5290,7,1,175120.7344,4.0146,0.0000,4.0146,0.7324,0.4640,0.0000,2.8248,94580.5469,51,1.1869,0.0000,0.0000,0.0000,90255.0781,3.4272,8801.3486,0.0000,20768
43,47,Tokyo_Small,eval_stress_buildup,Hybrid,3600,4,202,142,0.7030,1.0000,0.0000,628.7183,628.7183,0.4563,4.4619,304.7113,374.6199,994.2432,0.6526,28.4599,27.0769,822.8199,46.0456,87.5842,14597.3594,0,0,-0.0214,0.0000,0.0000,0.0000,874,0.7030,0.2970,4.4567,883.7547,building_up,0.3427,0.6360,1.2270,0.0000,1.0000,0.0000,105.8626,24,765.9230,0.3633,0.5472,7,0,141182.5312,4.3267,0.0000,4.3267,0.6625,0.4695,0.0000,2.2721,55688.0859,45,1.1086,0.0000,0.0000,0.0000,75870.3203,3.4703,5803.0239,0.0000,17692
43,48,Tokyo_Small,eval_over_fleet,Hybrid,3600,60,49,37,0.7551,1.0000,0.0000,732.2973,66.5725,0.1858,4.6685,358.7297,375.4000,1130.2726,0.6302,28.2802,24.9168,922.0922,345.9441,102.3469,17057.8223,0,0,-0.0157,0.0000,0.0000,0.0000,207,0.7551,0.2449,4.7607,1125.4863,wave,0.3091,0.6292,1.1909,0.0000,1.0000,0.0000,132.6752,28,935.1650,0.3554,0.7860,2,0,41820.0859,4.2245,0.0000,4.2245,0.7610,0.5367,0.0000,4.2109,31536.1934,20,1.8107,0.0000,0.0000,0.0000,55544.8555,3.3265,1867.8350,0.0000,5015
43,49,Tokyo_Small,eval_over_fleet,Hybrid,3600,60,57,44,0.7719,1.0000,0.0000,549.7955,61.0884,0.1594,4.6666,304.5227,319.2264,1012.4529,0.6649,28.6363,25.4574,782.2531,345.1320,94.8246,15804.0938,0,0,-0.0146,0.0000,0.0000,0.0000,239,0.7719,0.2281,4.6879,1125.4863,wave,0.4069,0.7807,1.3733,0.0000,1.0000,0.0000,102.0322,24,935.4153,0.3601,0.5761,3,0,44547.9297,4.1930,0.0000,4.1930,0.7556,0.5344,0.0000,2.5433,16004.9482,11,1.5019,0.0000,0.0000,0.0000,68028.4219,3.4912,3039.1421,0.0000,5405
43,50,Tokyo_Small,eval_normal_wave,TokenPassing,3600,6,105,16,0.1524,1.0000,0.0000,1338.0625,334.5156,0.7990,4.6618,383.0714,994.7500,957.9377,0.5001,28.9712,26.9119,863.0358,240.1928,1263.1428,210523.8125,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1524,0.8476,4.7031,1125.4863,wave,0.3333,0.6374,1.1651,0.0000,1.0000,0.0000,191.4839,28,935.7505,0.3646,0.8370,6,1,15327.0039,5.0667,0.0000,0.0000,0.1225,0.3828,0.0000,2.2394,7340.1416,5,3.1588,0.0000,0.0000,0.0000,1229722.3750,0.0000,120562.5469,0.0000,132630
43,51,Tokyo_Small,eval_normal_wave,TokenPassing,3600,6,120,18,0.1500,1.0000,0.0000,993.5555,248.3889,0.7925,4.6646,156.1765,864.7368,998.8096,1.0000,29.5703,27.4291,832.1573,211.3590,1637.9333,272988.8750,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1500,0.8500,4.7474,1125.4863,wave,0.3333,0.6667,1.2823,0.0000,1.0000,0.0000,0.0000,28,935.9117,0.3574,0.8573,7,1,17978.5723,5.2083,0.0000,0.0000,0.1350,0.4798,0.0000,1.9688,6291.2261,4,15478.9189,0.0000,0.0000,0.0000,1611031.7500,0.0000,182950.8906,0.0000,196552
43,52,Tokyo_Small,eval_normal_ramp,TokenPassing,3600,6,109,30,0.2752,1.0000,0.0000,815.7667,203.9417,0.8035,4.3402,195.7083,707.4074,1111.2892,1.0000,29.3889,27.6252,918.1266,233.3882,972.5229,162087.1562,0,0,0.0000,0.0000,0.0000,0.0000,0,0.2752,0.7248,4.3796,618.6302,ramp_up_down,0.3111,0.5888,1.2747,0.0000,1.0000,0.0000,0.0000,28,547.1839,0.3067,0.5635,10,0,33338.6758,5.1835,0.0000,0.0000,0.2592,0.5469,0.0000,1.8239,6633.8799,4,3.6403,0.0000,0.0000,0.0000,956479.8750,0.0000,94520.2422,0.0000,106005
43,53,Tokyo_Small,eval_normal_ramp,TokenPassing,3600,6,92,28,0.3043,1.0000,0.0000,1022.6071,255.6518,0.7951,4.3433,158.3913,800.2400,1047.6945,1.0000,27.9160,26.2920,778.4353,220.2843,1034.3043,172384.0625,0,0,0.0000,0.0000,0.0000,0.0000,0,0.3043,0.6957,4.3706,618.6302,ramp_up_down,0.3214,0.6019,1.1859,0.0000,1.0000,0.0000,0.0000,24,546.7286,0.3066,0.4855,10,1,29335.4434,4.9891,0.0000,0.0000,0.2932,0.4445,0.0000,2.0385,6574.8721,5,2.0376,0.0000,0.0000,0.0000,1013452.0000,0.0000,85127.8750,0.0000,95156
43,54,Tokyo_Small,eval_stress_shock,TokenPassing,3600,5,129,22,0.1705,1.0000,0.0000,907.0909,302.3636,0.7703,4.2645,197.2632,756.7500,967.9446,0.9814,26.7263,23.0238,773.1744,79.0503,683.5969,113932.8203,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1705,0.8295,4.3021,513.2000,shock_burst,0.0909,0.1818,1.3420,0.0000,1.0000,0.0000,3.6742,24,433.1825,0.4233,0.5956,5,3,21294.7812,3.9225,0.0000,0.0000,0.1650,0.5018,0.0000,1.5140,2463.4031,2,3.3790,0.0000,0.0000,0.0000,662560.1250,0.0000,74207.7656,0.0000,88184
43,55,Tokyo_Small,eval_stress_shock,TokenPassing,3600,5,162,23,0.1420,1.0000,0.0000,904.3043,301.4348,0.7702,4.2588,192.7778,721.1579,837.5021,0.8689,28.6325,26.8232,750.2105,51.4948,850.7222,141787.0312,0,0,0.0000,0.0000,0.0000,0.0000,0,0.1420,0.8580,4.2565,513.2000,shock_burst,0.2783,0.5430,1.2778,0.0000,1.0000,0.0000,25.2774,24,433.3156,0.4270,0.6041,7,0,19262.5488,3.8827,0.0000,0.0000,0.1246,0.4384,0.0000,1.5784,3180.2686,3,2.0888,0.0000,0.0000,0.0000,806355.3125,0.0000,118838.8281,0.0000,137817
43,56,Tokyo_Small,eval_stress_buildup,TokenPassing,3600,4,206,15,0.0728,1.0000,0.0000,1037.7333,345.9111,0.7528,4.5060,176.9091,781.1667,1037.3090,1.0000,28.9034,26.1683,846.8906,25.8507,985.5582,164259.7031,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0728,0.9272,4.4610,883.7547,building_up,0.3500,0.6896,1.2102,0.0000,1.0000,0.0000,0.0000,36,756.7078,0.3410,0.8466,8,1,15559.6348,2.9078,0.0000,0.0000,0.0709,0.4674,0.0000,2.8680,3016.5422,2,2.2405,0.0000,0.0000,0.0000,928881.5000,0.0000,171137.2969,0.0000,203025
43,57,Tokyo_Small,eval_stress_buildup,TokenPassing,3600,4,202,16,0.0792,1.0000,0.0000,1110.5000,555.2500,0.7475,4.5049,164.4167,886.1539,1118.6055,1.0000,28.4599,27.0769,822.8199,46.0456,827.1733,137862.2031,0,0,0.0000,0.0000,0.0000,0.0000,0,0.0792,0.9208,4.4971,883.7547,building_up,0.3750,0.7500,1.2270,0.0000,1.0000,0.0000,0.0000,24,756.9811,0.3388,1.1851,7,1,17897.6875,3.0396,0.0000,0.0000,0.0772,0.4855,0.0000,2.1515,3712.3770,3,32.2158,0.0000,0.0000,0.0000,754330.1875,0.0000,138940.8281,0.0000,167089
43,58,Tokyo_Small,eval_over_fleet,TokenPassing,3600,60,49,39,0.7959,1.0000,0.0000,777.3589,64.7799,0.2024,4.6689,468.1026,290.3261,1273.0078,0.5439,28.2802,24.9168,922.0922,345.9441,188.6939,31448.9805,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7959,0.2041,4.7602,1125.4863,wave,0.3583,0.7576,1.1909,0.0000,1.0000,0.0000,213.5010,28,935.2314,0.3543,0.8609,4,0,49647.3008,50.0000,0.0000,0.0000,0.8089,0.5412,0.0000,5.9556,35507.8633,26,1.2566,0.0000,0.0000,0.0000,153066.6562,0.0000,2465.4409,0.0000,9246
43,59,Tokyo_Small,eval_over_fleet,TokenPassing,3600,60,57,50,0.8772,1.0000,0.0000,558.0000,55.8000,0.1670,4.6681,313.0400,251.9464,1086.5084,0.6942,28.6363,25.4574,782.2531,345.1320,168.1404,28023.3926,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8772,0.1228,4.6866,1125.4863,wave,0.3200,0.6223,1.3733,0.0000,1.0000,0.0000,95.7383,24,935.5258,0.3552,0.6599,4,0,54325.4219,50.3509,0.0000,0.0000,0.8909,0.5545,0.0000,2.2706,14326.4111,10,1.2789,0.0000,0.0000,0.0000,137177.6719,0.0000,2036.4460,0.0000,9584
43,60,Kyoto_Small,eval_normal_wave,RMCA,3600,6,102,45,0.4412,1.0000,0.0000,715.1111,715.1111,0.2674,4.6450,280.2051,389.9762,1221.8704,0.8721,19.8739,17.7875,852.9315,177.1136,281.1176,46852.9414,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4412,0.5588,4.6103,631.4694,wave,0.3425,0.6600,1.2478,0.0000,1.0000,0.0000,35.8311,28,527.4558,0.3804,0.7622,7,0,54984.1641,4.5784,0.0000,4.5784,0.4827,0.5866,0.0000,2.9998,23891.3418,18,1.0000,1.8979,1849.9622,2821.2761,270993.3750,8.7353,25764.4531,0.0000,28674
43,61,Kyoto_Small,eval_normal_wave,RMCA,3600,6,103,46,0.4466,1.0000,0.0000,681.6957,340.8478,0.4998,4.6476,330.8333,353.3556,960.3866,0.5806,19.2160,17.4306,752.1287,194.5791,658.7184,109786.4062,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4466,0.5534,4.7148,631.4694,wave,0.2565,0.4783,1.2160,0.0000,1.0000,0.0000,138.7560,28,527.5720,0.3721,0.8933,5,1,44177.7812,4.5243,0.0000,4.5243,0.4319,0.4497,0.0000,2.6327,15854.1084,13,1.0030,5.2095,914.6975,2628.3130,646875.4375,8.0097,64738.1367,0.0000,67848
43,62,Kyoto_Small,eval_normal_ramp,RMCA,3600,6,97,49,0.5052,1.0000,0.0000,523.7959,523.7959,0.3322,4.3219,256.4131,260.4375,1106.2046,0.8628,19.1713,16.8598,807.7757,187.1565,575.8041,95967.3516,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5052,0.4948,4.3739,347.1364,ramp_up_down,0.3620,0.7364,1.2117,0.0000,1.0000,0.0000,35.1721,24,309.4011,0.3094,0.6502,6,1,54204.0234,4.5464,0.0000,4.5464,0.5267,0.5037,0.0000,2.5081,8750.5654,10,1.1233,7.8064,984.0053,2744.9243,566291.3750,6.1031,53486.5938,0.0000,55853
43,63,Kyoto_Small,eval_normal_ramp,RMCA,3600,6,110,59,0.5364,1.0000,0.0000,604.8475,0.0000,0.1406,4.3120,218.0370,381.0508,1091.9965,1.0000,19.6002,17.5881,806.0035,178.1272,218.8182,36469.6953,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5364,0.4636,4.3376,347.1364,ramp_up_down,0.4507,0.9954,1.1950,0.0000,1.0000,0.0000,0.0000,24,309.7903,0.3225,0.4092,12,1,64427.7930,4.3273,0.0000,4.3273,0.5465,0.4824,0.0000,2.8636,20030.3535,10,1.0000,1.4490,1957.9209,2753.8457,210650.9531,10.2455,21760.2207,0.0000,24070
43,64,Kyoto_Small,eval_stress_shock,RMCA,3600,5,158,83,0.5253,1.0000,0.0000,524.1927,524.1927,0.2941,4.1386,266.7105,262.7816,1009.5995,0.7571,19.6894,17.7973,785.8473,46.3223,304.7595,50793.2500,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5253,0.4747,4.1204,288.0000,shock_burst,0.3731,0.6998,1.2548,0.0000,1.0000,0.0000,64.7906,24,248.4767,0.4984,0.4987,8,0,83796.7656,4.6076,0.0000,4.6076,0.4972,0.4385,0.0000,1.7313,13648.6709,14,1.0625,1.8303,1638.9857,2671.0613,298963.0938,4.9684,42477.1133,0.0000,48152
43,65,Kyoto_Small,eval_stress_shock,RMCA,3600,5,144,83,0.5764,1.0000,0.0000,601.9639,601.9639,0.3034,4.1272,290.3506,335.9412,1242.2081,0.8557,19.9079,19.0917,907.6667,63.9802,136.3194,22719.9082,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5764,0.4236,4.1729,288.0000,shock_burst,0.3932,0.7973,1.2608,0.0000,1.0000,0.0000,41.9090,24,248.3797,0.5133,0.4639,8,0,103103.2734,4.5903,0.0000,4.5903,0.5922,0.5777,0.0000,2.1205,13088.9355,13,1.0474,1.9335,1797.3152,3166.1116,129680.6641,5.0417,16560.7734,0.0000,19630
43,66,Kyoto_Small,eval_stress_buildup,RMCA,3600,4,230,129,0.5609,1.0000,0.0000,667.3178,333.6589,0.5094,4.4169,286.1062,392.7805,1041.3387,0.7279,19.2387,18.2511,865.7910,19.5172,187.8435,31307.2461,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5609,0.4391,4.3727,495.8625,building_up,0.4460,0.9497,1.3031,0.0000,1.0000,0.0000,77.8385,28,433.8975,0.4170,0.5979,12,0,134332.6875,4.5870,0.0000,4.5870,0.5152,0.5083,0.0000,2.4562,23923.3809,32,1.0000,10.4141,878.7967,5402.7144,182170.4688,4.0174,38865.0898,0.0000,43204
43,67,Kyoto_Small,eval_stress_buildup,RMCA,3600,4,236,138,0.5847,1.0000,0.0000,595.1522,297.5761,0.5374,4.4088,258.9360,319.6765,1099.4167,0.8492,19.0408,17.2337,857.3542,25.2151,162.1568,27026.1309,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5847,0.4153,4.3473,495.8625,building_up,0.3762,0.7700,1.3176,0.0000,1.0000,0.0000,39.0527,24,434.9650,0.4215,0.6532,11,0,151719.5000,4.6314,0.0000,4.6314,0.5361,0.5305,0.0000,2.2897,28286.0410,32,1.0000,10.2228,1694.3541,3152.6167,156380.6875,4.0932,34359.3906,0.0000,38269
43,68,Kyoto_Small,eval_over_fleet,RMCA,3600,60,57,42,0.7368,1.0000,0.0000,455.3095,65.0442,0.1246,4.6499,281.0476,197.6667,1116.2560,0.7944,20.0433,17.8034,860.4936,243.3802,598.4561,99742.6875,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7368,0.2632,4.6896,631.4694,wave,0.4152,0.8179,1.1823,0.0000,1.0000,0.0000,57.7964,24,526.9948,0.3712,0.7069,4,0,46882.7500,4.3860,0.0000,4.3860,0.7296,0.4861,0.0000,2.7336,27528.8047,13,1.1494,1.7709,1491.9740,1804.8434,579419.9375,3.9123,32757.4961,0.0000,34112
43,69,Kyoto_Small,eval_over_fleet,RMCA,3600,60,48,43,0.8958,1.0000,0.0000,625.1163,89.3023,0.1194,4.6597,381.9000,223.3954,1059.2393,0.5547,19.2514,17.1617,834.1794,317.3954,645.3333,107555.5547,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8958,0.1042,4.7158,631.4694,wave,0.3436,0.7478,1.3246,0.0000,1.0000,0.0000,170.0521,24,526.2856,0.3588,0.8735,5,0,45547.2891,4.0208,0.0000,4.0208,0.8093,0.4997,0.0000,3.6355,17470.3984,14,1.0934,2.6165,1345.5127,1720.6882,624258.3125,3.6458,29758.6641,0.0000,30976
