seed,source,method,city,scenario,episode,n_agents,total_steps,tasks_appeared,tasks_completed,throughput_rate,accept_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,mean_extra_steps_per_task,peak_load,congestion_variance,mean_bpr_along_route,n_traversals_in_jam,route_congestion_exposure,total_fleet_distance_m,agent_completed_gini,agent_completed_std,n_ghost_active_mean,mean_congestion_at_decision,wallclock_ms,compute_time_per_task_ms,compute_time_per_decision_us,capacity_violations,pairing_violations
42,FCA,FaithfulCongestionAware,Kyoto_Small,normal_ramp,0,6,3600,108,36,0.333333,1.0,874.583,145.764,0.97787,4.26428,219.778,675.639,886.991,0.0,0.0,24,0.129809,1.0,0,0.0,78074.2,0.166667,0.30429,347.136,0.0,49530,458.546,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,normal_ramp,1,6,3600,113,38,0.336283,1.0,734.711,122.452,0.939583,4.28384,204.605,624.053,848.396,0.0,0.0,24,0.114135,1.0,0,0.0,78578.1,0.105263,0.196929,347.136,0.0,48370,428.0,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,normal_wave,0,6,3600,94,32,0.340426,1.0,903.219,150.536,0.969861,4.62132,204.219,831.781,728.434,0.0,0.0,24,0.174773,1.0,0,0.0,60705.8,0.270833,0.480072,631.469,0.0,32939,350.351,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,normal_wave,1,6,3600,103,26,0.252427,1.0,1106.88,184.481,0.951806,4.63409,251.231,1068.5,659.77,0.0,0.0,24,0.155261,1.0,0,0.0,55759.3,0.423077,0.773067,631.469,0.0,51324,498.233,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,over_fleet,0,60,3600,48,38,0.791667,1.0,492.658,8.21096,0.135509,4.62546,279.368,229.158,923.297,0.0,0.0,24,0.153505,1.0,0,0.0,68727.2,0.199248,0.449684,631.469,0.0,111984,2332.88,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,over_fleet,1,60,3600,56,50,0.892857,1.0,488.74,8.14567,0.142477,4.62082,361.22,154.14,1160.57,0.0,0.0,32,0.155017,1.0,0,0.0,87361.3,0.23875,0.47833,631.469,0.0,118831,2121.88,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,stress_buildup,0,4,3600,220,47,0.213636,1.0,777.128,194.282,0.986458,4.45915,124.043,692.979,507.358,0.0,0.0,24,0.154625,1.0,0,0.0,57805.7,0.0691489,0.125874,495.862,0.0,251136,1141.5,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,stress_buildup,1,4,3600,214,32,0.149533,1.0,914.531,228.633,0.984653,4.46542,188.688,735.875,618.652,0.0,0.0,28,0.152258,1.0,0,0.0,49329.9,0.15625,0.279509,495.862,0.0,144325,674.388,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,stress_shock,0,5,3600,150,46,0.306667,1.0,831.261,166.252,0.968667,4.1395,152.174,711.935,568.566,0.0,0.0,28,0.256332,1.0,0,0.0,65604.0,0.173913,0.310497,288.0,0.0,130860,872.36,0.0,0,0
42,FCA,FaithfulCongestionAware,Kyoto_Small,stress_shock,1,5,3600,179,49,0.273743,1.0,816.265,163.253,0.9785,4.1321,144.878,683.143,584.301,0.0,0.0,24,0.254019,1.0,0,0.0,63986.9,0.106122,0.197864,288.0,0.0,153808,859.229,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,normal_ramp,0,6,3600,98,35,0.357143,1.0,881.143,146.857,0.908796,4.31795,217.886,720.314,871.159,0.0,0.0,28,0.0957992,1.0,0,0.0,77778.1,0.166667,0.303718,519.094,0.0,106324,1084.87,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,normal_ramp,1,6,3600,103,29,0.281553,1.0,945.379,157.563,0.967315,4.30507,248.414,818.552,893.431,0.0,0.0,24,0.105946,1.0,0,0.0,76686.7,0.132184,0.278009,519.094,0.0,95698,929.019,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,normal_wave,0,6,3600,106,29,0.273585,1.0,989.931,164.989,0.896343,4.64408,233.0,928.655,791.844,0.0,0.0,28,0.148559,1.0,0,0.0,63236.4,0.281609,0.512623,944.367,0.0,103059,972.17,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,normal_wave,1,6,3600,99,18,0.181818,1.0,1022.72,170.454,0.860926,4.6563,321.611,995.278,726.539,0.0,0.0,28,0.138102,1.0,0,0.0,44969.5,0.311111,0.571979,944.367,0.0,53188,537.162,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,over_fleet,0,60,3600,42,35,0.833333,1.0,362.0,6.03333,0.0928472,4.64525,229.0,170.686,840.923,0.0,0.0,28,0.14384,1.0,0,0.0,62355.5,0.209091,0.409081,944.367,0.0,153296,3649.69,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,over_fleet,1,60,3600,55,51,0.927273,1.0,574.373,9.57288,0.160718,4.63374,371.922,206.353,1208.22,0.0,0.0,28,0.133816,1.0,0,0.0,95148.8,0.185121,0.370479,944.367,0.0,197384,3588.64,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,stress_buildup,0,4,3600,230,42,0.182609,1.0,828.952,207.238,0.984792,4.49159,216.405,612.548,531.452,0.0,0.0,24,0.131629,1.0,0,0.0,43353.9,0.0714286,0.142857,741.544,0.0,301339,1310.13,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,stress_buildup,1,4,3600,178,37,0.207865,1.0,1001.19,250.297,0.979097,4.4888,120.622,978.081,499.41,0.0,0.0,24,0.131897,1.0,0,0.0,48741.7,0.277027,0.537152,741.544,0.0,249014,1398.91,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,stress_shock,0,5,3600,161,43,0.267081,1.0,998.163,199.633,0.972111,4.18173,175.558,975.674,720.116,0.0,0.0,24,0.22366,1.0,0,0.0,69375.8,0.139535,0.261046,430.0,0.0,230880,1433.98,0.0,0,0
42,FCA,FaithfulCongestionAware,LosAngeles_Small,stress_shock,1,5,3600,141,48,0.340426,1.0,944.021,188.804,0.980667,4.1817,145.354,835.979,541.685,0.0,0.0,24,0.225723,1.0,0,0.0,65422.7,0.175,0.313194,430.0,0.0,172938,1226.45,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,normal_ramp,0,6,3600,108,33,0.305556,1.0,925.182,154.197,0.937222,4.31861,258.242,675.485,974.748,0.0,0.0,24,0.0963137,1.0,0,0.0,78727.3,0.146465,0.272727,655.015,0.0,112722,1043.62,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,normal_ramp,1,6,3600,118,36,0.305085,1.0,912.278,152.046,0.970787,4.31609,189.056,828.75,726.106,0.0,0.0,24,0.100649,1.0,0,0.0,77386.1,0.166667,0.30429,655.015,0.0,184987,1567.59,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,normal_wave,0,6,3600,123,17,0.138211,1.0,1032.65,172.108,0.957593,4.65694,202.824,829.824,700.793,0.0,0.0,28,0.134754,1.0,0,0.0,47396.3,0.305882,0.545507,1191.7,0.0,73674,598.886,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,normal_wave,1,6,3600,108,26,0.240741,1.0,968.423,161.404,0.97338,4.65263,196.538,987.462,746.854,0.0,0.0,28,0.140521,1.0,0,0.0,56982.5,0.153846,0.28782,1191.7,0.0,90554,838.37,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,over_fleet,0,60,3600,52,46,0.884615,1.0,456.935,7.61558,0.130597,4.64993,304.891,164.935,905.324,0.0,0.0,28,0.142708,1.0,0,0.0,74206.2,0.176398,0.397297,1191.7,0.0,229035,4404.31,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,over_fleet,1,60,3600,51,45,0.882353,1.0,491.778,8.1963,0.135644,4.6491,341.956,166.533,940.443,0.0,0.0,28,0.132764,1.0,0,0.0,75399.5,0.202083,0.430331,1191.7,0.0,216634,4247.49,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,stress_buildup,0,4,3600,178,31,0.174157,1.0,1272.81,318.202,0.986528,4.49326,142.29,1304.45,458.967,0.0,0.0,32,0.132001,1.0,0,0.0,48681.5,0.282258,0.519144,935.74,0.0,278842,1566.46,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,stress_buildup,1,4,3600,192,24,0.125,1.0,1001.54,250.385,0.989861,4.49535,184.833,837.333,608.181,0.0,0.0,28,0.127722,1.0,0,0.0,41284.2,0.138889,0.270031,935.74,0.0,197321,1027.66,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,stress_shock,0,5,3600,173,43,0.248555,1.0,888.86,177.772,0.984222,4.20706,230.023,727.581,926.523,0.0,0.0,24,0.208002,1.0,0,0.0,70297.5,0.111628,0.215666,543.2,0.0,360311,2082.66,0.0,0,0
42,FCA,FaithfulCongestionAware,NewYork_Small,stress_shock,1,5,3600,177,41,0.231638,1.0,730.366,146.073,0.984,4.21284,182.512,567.488,688.02,0.0,0.0,24,0.212802,1.0,0,0.0,64123.7,0.0780488,0.195122,543.2,0.0,265136,1497.88,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,normal_ramp,0,6,3600,103,40,0.38835,1.0,847.15,141.192,0.983287,4.32829,249.9,669.7,880.708,0.0,0.0,28,0.099197,1.0,0,0.0,80650.7,0.0833333,0.187083,995.954,0.0,257667,2501.42,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,normal_ramp,1,6,3600,108,42,0.388889,1.0,818.452,136.409,0.954954,4.33754,226.071,647.595,829.474,0.0,0.0,28,0.0953778,1.0,0,0.0,77830.2,0.103175,0.184428,995.954,0.0,200952,1860.5,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,normal_wave,0,6,3600,97,29,0.298969,1.0,1000.66,166.776,0.977639,4.65653,191.138,929.69,580.464,0.0,0.0,32,0.138575,1.0,0,0.0,58196.7,0.270115,0.526356,1812.08,0.0,153980,1587.21,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,normal_wave,1,6,3600,108,27,0.25,1.0,1198.0,199.667,0.958935,4.65796,392.519,880.037,1051.46,0.0,0.0,32,0.135268,1.0,0,0.0,63120.6,0.179012,0.333333,1812.08,0.0,254675,2357.93,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,over_fleet,0,60,3600,51,48,0.941176,1.0,525.208,8.75347,0.124352,4.66222,341.917,193.062,1021.08,0.0,0.0,28,0.127052,1.0,0,0.0,73470.5,0.205952,0.46398,1812.08,0.0,402855,7898.76,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,over_fleet,1,60,3600,56,52,0.928571,1.0,506.788,8.44647,0.144509,4.65785,334.5,190.558,1089.97,0.0,0.0,28,0.12352,1.0,0,0.0,82995.3,0.166667,0.353553,1812.08,0.0,416828,7443.05,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,stress_buildup,0,4,3600,212,43,0.20283,1.0,578.884,144.721,0.987014,4.50527,116.186,492.698,416.678,0.0,0.0,24,0.12203,1.0,0,0.0,44689.6,0.0755814,0.137583,1422.85,0.0,644858,3041.7,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,stress_buildup,1,4,3600,214,49,0.228972,1.0,908.939,227.235,0.982292,4.50331,131.367,824.898,475.24,0.0,0.0,24,0.119133,1.0,0,0.0,52247.2,0.0765306,0.17674,1422.85,0.0,727212,3398.1,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,stress_shock,0,5,3600,149,44,0.295302,1.0,828.023,165.605,0.968722,4.24302,180.727,779.705,650.037,0.0,0.0,24,0.194701,1.0,0,0.0,62852.0,0.0727273,0.132522,825.8,0.0,445357,2988.86,0.0,0,0
42,FCA,FaithfulCongestionAware,Paris_Small,stress_shock,1,5,3600,165,51,0.309091,1.0,903.451,180.69,0.978056,4.24407,147.882,788.902,551.612,0.0,0.0,24,0.189488,1.0,0,0.0,63553.1,0.180392,0.358346,825.8,0.0,474627,2876.42,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,normal_ramp,0,6,3600,105,31,0.295238,1.0,958.806,159.801,0.91963,4.31879,234.968,812.129,1002.67,0.0,0.0,24,0.0971577,1.0,0,0.0,75945.1,0.112903,0.206552,618.63,0.0,89297,850.352,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,normal_ramp,1,6,3600,106,33,0.311321,1.0,938.455,156.409,0.969861,4.31941,210.424,779.727,773.413,0.0,0.0,24,0.103115,1.0,0,0.0,66567.3,0.166667,0.327777,618.63,0.0,95608,901.868,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,normal_wave,0,6,3600,115,26,0.226087,1.0,1116.12,186.019,0.95125,4.64972,256.346,990.385,817.352,0.0,0.0,28,0.141241,1.0,0,0.0,54521.2,0.179487,0.34401,1125.49,0.0,87560,761.287,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,normal_wave,1,6,3600,109,31,0.284404,1.0,1172.0,195.333,0.972546,4.64176,279.71,1031.55,821.916,0.0,0.0,28,0.150292,1.0,0,0.0,71547.9,0.145161,0.260073,1125.49,0.0,123444,1132.42,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,over_fleet,0,60,3600,55,49,0.890909,1.0,408.02,6.80034,0.116329,4.64913,246.633,189.776,931.152,0.0,0.0,28,0.14064,1.0,0,0.0,80559.4,0.24426,0.515887,1125.49,0.0,200975,3653.89,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,over_fleet,1,60,3600,51,45,0.882353,1.0,490.111,8.16852,0.141722,4.64369,334.111,206.889,1102.08,0.0,0.0,28,0.136887,1.0,0,0.0,80575.0,0.188194,0.391893,1125.49,0.0,191553,3755.75,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,stress_buildup,0,4,3600,168,22,0.130952,1.0,1061.73,265.432,0.987569,4.48981,244.455,881.182,705.214,0.0,0.0,32,0.133372,1.0,0,0.0,47822.3,0.113636,0.203279,883.755,0.0,185427,1103.66,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,stress_buildup,1,4,3600,198,34,0.171717,1.0,737.765,184.441,0.989861,4.4874,170.971,652.029,519.528,0.0,0.0,24,0.133469,1.0,0,0.0,45332.1,0.147059,0.294118,883.755,0.0,213249,1076.96,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,stress_shock,0,5,3600,170,41,0.241176,1.0,858.683,171.737,0.9845,4.2022,149.122,739.049,622.739,0.0,0.0,28,0.211255,1.0,0,0.0,71250.5,0.0780488,0.142218,513.2,0.0,302888,1781.63,0.0,0,0
42,FCA,FaithfulCongestionAware,Tokyo_Small,stress_shock,1,5,3600,165,40,0.242424,1.0,962.575,192.515,0.981056,4.20844,179.325,799.05,727.561,0.0,0.0,24,0.218632,1.0,0,0.0,69941.1,0.15,0.285044,513.2,0.0,298772,1810.67,0.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_ramp,0,6,3600,108,45,0.416667,1.0,915.6,152.6,0.96588,4.26454,388.0,843.422,852.549,0.0,0.0,24,0.123115,1.0,0,0.0,86881.4,0.240741,0.447214,347.136,0.0,309194,2862.86,2776680.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_ramp,1,6,3600,113,43,0.380531,1.0,926.93,154.488,0.92787,4.28858,302.86,903.581,897.601,0.0,0.0,24,0.109601,1.0,0,0.0,76042.4,0.135659,0.247213,347.136,0.0,303011,2681.47,2597550.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_wave,0,6,3600,94,35,0.37234,1.0,744.514,124.086,0.948611,4.61874,269.543,690.314,825.079,0.0,0.0,24,0.176905,1.0,0,0.0,65338.9,0.147619,0.269542,631.469,0.0,208901,2011.36,1926630.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,normal_wave,1,6,3600,103,31,0.300971,1.0,1096.97,182.828,0.92338,4.63383,400.258,982.645,809.585,0.0,0.0,24,0.154371,1.0,0,0.0,56798.5,0.322581,0.623841,631.469,0.0,229600,2229.08,2148150.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,over_fleet,0,60,3600,48,37,0.770833,1.0,648.486,10.8081,0.123912,4.63042,407.595,253.081,954.369,0.0,0.0,24,0.151654,1.0,0,0.0,61062.7,0.212212,0.492456,631.469,0.0,256672,5347.21,5240430.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,over_fleet,1,60,3600,56,47,0.839286,1.0,553.149,9.21915,0.152907,4.61698,413.426,174.128,1096.46,0.0,0.0,32,0.163259,1.0,0,0.0,86109.0,0.230496,0.456828,631.469,0.0,370483,6615.66,6495110.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_buildup,0,4,3600,220,28,0.127273,1.0,903.5,225.875,0.980903,4.46906,290.643,1383.71,655.578,0.0,0.0,24,0.154335,1.0,0,0.0,35269.6,0.285714,0.515079,495.862,0.0,268823,1221.9,1186390.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_buildup,1,4,3600,214,25,0.116822,1.0,1149.84,287.46,0.977361,4.47385,416.84,1369.04,652.674,0.0,0.0,28,0.152721,1.0,0,0.0,34604.3,0.51,0.982242,495.862,0.0,256124,1196.81,1159200.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_shock,0,5,3600,150,61,0.406667,1.0,1171.34,234.269,0.953056,4.13903,430.115,1073.66,863.795,0.0,0.0,28,0.253285,1.0,0,0.0,69916.9,0.118033,0.216244,288.0,0.0,347806,2318.67,2271950.0,0,0
42,HAPC,HybridAdaptivePredictive,Kyoto_Small,stress_shock,1,5,3600,179,48,0.268156,1.0,1349.27,269.854,0.973722,4.13608,484.542,1279.02,1142.74,0.0,0.0,24,0.253759,1.0,0,0.0,60457.8,0.216667,0.424918,288.0,0.0,392211,2191.09,2148210.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,0,6,3600,98,32,0.326531,1.0,896.469,149.411,0.877407,4.32446,362.0,869.094,1025.23,0.0,0.0,28,0.0942584,1.0,0,0.0,66997.4,0.270833,0.492125,519.094,0.0,511593,5220.26,5080790.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,1,6,3600,103,31,0.300971,1.0,1244.06,207.344,0.932917,4.30883,385.903,1064.0,1085.6,0.0,0.0,24,0.104157,1.0,0,0.0,73117.0,0.145161,0.260073,519.094,0.0,601805,5842.69,5701400.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_wave,0,6,3600,106,30,0.283019,1.0,1060.83,176.806,0.853472,4.64811,413.167,1064.37,963.274,0.0,0.0,28,0.141619,1.0,0,0.0,59483.2,0.277778,0.503322,944.367,0.0,494432,4564.18,4431330.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,normal_wave,1,6,3600,99,25,0.252525,1.0,981.68,163.613,0.834398,4.65401,447.72,962.32,901.572,0.0,0.0,28,0.138059,1.0,0,0.0,51042.3,0.193333,0.377359,944.367,0.0,441680,4461.33,4320220.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,0,60,3600,42,37,0.880952,1.0,414.595,6.90991,0.094287,4.64656,254.405,171.027,883.102,0.0,0.0,28,0.139407,1.0,0,0.0,62677.8,0.233108,0.494676,944.367,0.0,642440,15296.0,15111800.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,over_fleet,1,60,3600,55,47,0.854545,1.0,549.0,9.15,0.153106,4.63455,389.957,175.362,1103.11,0.0,0.0,28,0.137501,1.0,0,0.0,82424.8,0.214055,0.458312,944.367,0.0,768266,13968.3,13784300.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,0,4,3600,230,64,0.278261,1.0,1019.19,254.797,0.979375,4.48936,374.766,1103.45,612.972,0.0,0.0,24,0.130435,1.0,0,0.0,51880.6,0.140625,0.265165,741.544,0.0,963872,4190.71,4133630.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,1,4,3600,178,34,0.191011,1.0,921.5,230.375,0.969028,4.49111,321.176,1033.12,634.693,0.0,0.0,24,0.13275,1.0,0,0.0,40742.5,0.25,0.459426,741.544,0.0,600566,3373.92,3310090.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_shock,0,5,3600,161,47,0.291925,1.0,1419.26,283.851,0.965111,4.18371,465.66,1337.96,960.146,0.0,0.0,24,0.22474,1.0,0,0.0,64949.1,0.212766,0.418019,430.0,0.0,858073,5329.59,5255340.0,0,0
42,HAPC,HybridAdaptivePredictive,LosAngeles_Small,stress_shock,1,5,3600,141,50,0.35461,1.0,1053.04,210.608,0.970444,4.18411,361.78,974.04,788.339,0.0,0.0,24,0.224767,1.0,0,0.0,63533.5,0.272,0.505964,430.0,0.0,655823,4651.16,4577330.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,6,3600,109,38,0.348624,1.0,889.447,148.241,0.904491,4.32047,302.079,1010.82,821.587,0.0,0.0,24,0.104606,1.0,0,0.0,70994.0,0.210526,0.383164,655.015,0.0,764073,7009.75,6825570.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,6,3600,96,36,0.375,1.0,884.333,147.389,0.885556,4.32607,345.972,885.083,851.115,0.0,0.0,24,0.0971887,1.0,0,0.0,74109.7,0.111111,0.235702,655.015,0.0,656007,6833.3,6638280.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,0,6,3600,94,27,0.287234,1.0,1326.52,221.086,0.949815,4.64996,350.778,1342.85,686.392,0.0,0.0,28,0.142736,1.0,0,0.0,57837.7,0.203704,0.458123,1191.7,0.0,578829,5342.32,5150820.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,normal_wave,1,6,3600,108,25,0.231481,1.0,791.56,131.927,0.896296,4.65718,303.24,707.68,701.31,0.0,0.0,28,0.134317,1.0,0,0.0,58475.8,0.273333,0.507543,1191.7,0.0,722632,6690.94,6505080.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,0,60,3600,50,38,0.76,1.0,459.184,7.65307,0.109694,4.64173,279.105,213.184,765.459,0.0,0.0,28,0.150555,1.0,0,0.0,66878.2,0.192308,0.390326,1191.7,0.0,668429,13368.4,13122700.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,over_fleet,1,60,3600,52,48,0.923077,1.0,699.792,11.6632,0.157523,4.64845,526.875,197.271,1361.02,0.0,0.0,28,0.128875,1.0,0,0.0,90004.9,0.217448,0.440959,1191.7,0.0,910761,17514.4,17247500.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,4,3600,236,49,0.207627,1.0,1088.65,272.163,0.976458,4.49569,302.939,1107.96,816.501,0.0,0.0,28,0.126239,1.0,0,0.0,48150.8,0.117347,0.211104,935.74,0.0,1011337,4285.28,4206630.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,4,3600,204,42,0.205882,1.0,1175.29,293.821,0.966181,4.49982,396.143,1143.31,800.747,0.0,0.0,28,0.122887,1.0,0,0.0,43937.3,0.261905,0.478566,935.74,0.0,970217,4755.91,4675830.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,0,5,3600,158,59,0.373418,1.0,1296.1,259.22,0.957556,4.21201,398.237,1235.81,798.467,0.0,0.0,28,0.208109,1.0,0,0.0,69228.2,0.128814,0.236074,543.2,0.0,852987,5398.59,5305400.0,0,0
42,HAPC,HybridAdaptivePredictive,NewYork_Small,stress_shock,1,5,3600,179,63,0.351955,1.0,1075.51,215.102,0.975444,4.2107,272.571,1047.44,618.582,0.0,0.0,24,0.211837,1.0,0,0.0,64315.5,0.133333,0.243846,543.2,0.0,1076194,6012.2,5927370.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,0,6,3600,98,30,0.306122,1.0,894.467,149.078,0.882546,4.33705,349.733,739.967,891.94,0.0,0.0,24,0.0916868,1.0,0,0.0,72063.8,0.188889,0.34641,995.954,0.0,2113225,21563.4,21117700.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_ramp,1,6,3600,113,44,0.389381,1.0,825.068,137.511,0.954583,4.33355,335.25,723.636,909.477,0.0,0.0,24,0.0952336,1.0,0,0.0,76351.6,0.143939,0.291051,995.954,0.0,2064891,18273.2,17899500.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,0,6,3600,120,37,0.308333,1.0,900.405,150.068,0.950648,4.66173,360.351,889.378,731.51,0.0,0.0,28,0.131797,1.0,0,0.0,63130.7,0.166667,0.329907,1812.08,0.0,2162129,18017.6,17592600.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,normal_wave,1,6,3600,98,40,0.408163,1.0,1234.85,205.808,0.973009,4.65823,374.625,1068.0,586.283,0.0,0.0,28,0.140081,1.0,0,0.0,56620.0,0.266667,0.502494,1812.08,0.0,1501030,15316.5,14893200.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,0,60,3600,56,48,0.857143,1.0,549.167,9.15278,0.149185,4.65925,321.375,242.708,926.96,0.0,0.0,28,0.133314,1.0,0,0.0,74957.2,0.171053,0.433013,1812.08,0.0,2242705,40048.0,39652100.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,over_fleet,1,60,3600,54,48,0.888889,1.0,571.854,9.5309,0.14087,4.65701,403.25,198.375,984.199,0.0,0.0,28,0.132839,1.0,0,0.0,73981.1,0.229798,0.51031,1812.08,0.0,1857251,34393.3,33979700.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,0,4,3600,200,42,0.21,1.0,1258.38,314.595,0.982153,4.50696,544.262,1625.05,794.391,0.0,0.0,24,0.121742,1.0,0,0.0,47354.9,0.0952381,0.196338,1422.85,0.0,2295832,11479.1,11333200.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_buildup,1,4,3600,198,42,0.212121,1.0,964.357,241.089,0.987083,4.50199,315.429,1064.55,664.563,0.0,0.0,28,0.122876,1.0,0,0.0,50648.7,0.107143,0.207567,1422.85,0.0,2143712,10826.8,10688500.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,0,5,3600,156,43,0.275641,1.0,1293.98,258.795,0.971833,4.24745,459.907,1114.67,812.747,0.0,0.0,24,0.193363,1.0,0,0.0,55435.6,0.145349,0.266175,825.8,0.0,2340928,15005.8,14806600.0,0,0
42,HAPC,HybridAdaptivePredictive,Paris_Small,stress_shock,1,5,3600,167,62,0.371257,1.0,1220.06,244.013,0.972667,4.24502,330.468,1210.19,750.093,0.0,0.0,28,0.19449,1.0,0,0.0,66153.0,0.0709677,0.149574,825.8,0.0,2412286,14444.7,14270800.0,0,0
42,HAPC,HybridAdaptivePredictive,Tokyo_Small,normal_ramp,0,6,3600,105,30,0.285714,1.0,931.867,155.311,0.863796,4.32185,319.0,861.8,904.491,0.0,0.0,24,0.095901,1.0,0,0.0,70765.0,0.188889,0.34641,618.63,0.0,732491,6976.0,6805360.0,0,0
