seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,wallclock_ms
42,20,Tokyo_Small,eval,TrafficFlow,3600,8,130,53,0.4077,1.0000,0.0000,783.5849,156.7170,0.6807,1.0001,236.2340,521.0488,1101.2025,0.9323,29.6079,26.1481,839.9340,219.7594,107.3462,13418.2695,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4077,0.5923,1.0000,2.0000,flat,0.2806,0.5254,1.2384,0.0000,1.0000,0.0000,15.9935,2,0.0011,0.0043,0.4280,11,0,58363.7305,13955
42,21,Tokyo_Small,eval,TrafficFlow,3600,8,135,65,0.4815,1.0000,0.0000,956.6462,191.3292,0.6977,1.0003,267.2264,789.0000,1066.8979,0.7985,29.3572,26.9962,783.9375,191.9491,119.2222,14902.7773,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4815,0.5185,1.0000,2.0000,flat,0.3796,0.6697,1.2550,0.0000,1.0000,0.0000,53.8468,2,0.0019,0.0072,0.4903,14,1,69348.3672,16095
42,22,Tokyo_Small,eval,TrafficFlow,3600,8,129,55,0.4264,1.0000,0.0000,795.2000,159.0400,0.7150,1.0002,229.0000,684.3913,1020.0176,0.8908,29.2780,27.4186,813.4323,200.2791,160.6512,20081.3945,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4264,0.5736,1.0000,2.0000,flat,0.2663,0.4743,1.2287,0.0000,1.0000,0.0000,24.9965,2,0.0017,0.0052,0.4278,11,2,56100.9727,20724
42,23,Tokyo_Small,eval,TrafficFlow,3600,8,117,47,0.4017,1.0000,0.0000,928.2553,232.0638,0.6127,1.0002,221.0000,791.0588,1247.2354,1.0000,29.5886,26.6193,896.0030,227.6813,150.5641,18820.5137,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4017,0.5983,1.0000,2.0000,flat,0.2917,0.5533,1.2122,0.0000,1.0000,0.0000,0.0000,2,0.0017,0.0054,0.4051,8,0,58620.0625,17616
42,24,Tokyo_Small,eval,TrafficFlow,3600,8,132,63,0.4773,1.0000,0.0000,789.8095,157.9619,0.7221,1.0002,267.4546,567.6739,1163.0991,0.8698,29.5305,26.4191,892.4816,214.0693,129.1439,16142.9922,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4773,0.5227,1.0000,2.0000,flat,0.1905,0.3419,1.2908,0.0000,1.0000,0.0000,34.8347,2,0.0014,0.0055,0.4407,12,4,73275.2500,17047
42,25,Tokyo_Small,eval,TokenPassing,3600,8,130,52,0.4000,1.0000,0.0000,873.3846,174.6769,0.7483,1.0004,248.1136,593.2000,1114.9086,0.8987,29.6079,26.1481,839.9340,219.7594,125.4692,15683.6543,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4000,0.6000,1.0000,2.0000,flat,0.3417,0.6090,1.2384,0.0000,1.0000,0.0000,25.1319,2,0.0031,0.0079,0.4261,11,0,57975.2461,16311
42,26,Tokyo_Small,eval,TokenPassing,3600,8,135,59,0.4370,1.0000,0.0000,1093.4576,218.6915,0.7437,1.0001,270.2800,782.7209,923.3558,0.6833,29.3572,26.9962,783.9375,191.9491,197.8074,24725.9258,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4370,0.5630,1.0000,2.0000,flat,0.3490,0.6509,1.2550,0.0000,1.0000,0.0000,85.6088,2,0.0011,0.0032,0.4410,14,2,54477.9883,26704
42,27,Tokyo_Small,eval,TokenPassing,3600,8,129,48,0.3721,1.0000,0.0000,918.6042,183.7208,0.7344,1.0004,214.3415,734.7368,1174.2112,1.0000,29.2780,27.4186,813.4323,200.2791,137.7209,17215.1172,0,0,0.0000,0.0000,0.0000,0.0000,0,0.3721,0.6279,1.0011,2.0000,flat,0.3052,0.5419,1.2287,0.0000,1.0000,0.0000,0.0000,2,0.0025,0.0080,0.3881,10,1,56362.1367,17766
42,28,Tokyo_Small,eval,TokenPassing,3600,8,117,51,0.4359,1.0000,0.0000,923.1569,184.6314,0.7168,1.0003,209.5435,726.2045,1064.2266,1.0000,29.5886,26.6193,896.0030,227.6813,118.1709,14771.3672,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4359,0.5641,1.0020,2.0000,flat,0.2826,0.5271,1.2122,0.0000,1.0000,0.0000,0.0000,2,0.0028,0.0059,0.4547,12,1,54275.5547,13826
42,29,Tokyo_Small,eval,TokenPassing,3600,8,132,43,0.3258,1.0000,0.0000,975.9302,195.1861,0.7478,1.0001,243.1500,809.3333,1062.0098,0.8735,29.5305,26.4191,892.4816,214.0693,172.6818,21585.2266,0,0,0.0000,0.0000,0.0000,0.0000,0,0.3258,0.6742,1.0000,2.0000,flat,0.3618,0.6467,1.2908,0.0000,1.0000,0.0000,30.7480,2,0.0006,0.0037,0.4134,10,1,45666.4180,22794
