solver,city,scenario,episode,total_steps,n_agents,tasks_appeared,tasks_completed,tasks_refused,throughput_rate,accept_rate,latency_mean,latency_per_agent,mean_wait_steps,mean_trip_steps,mean_road_pd_m,mean_extra_steps_per_task,delivery_route_efficiency,total_fleet_distance_m,agent_utilisation,agent_completed_max,agent_completed_min,agent_completed_gini,agent_completed_std,mean_congestion,congestion_variance,peak_load,n_ghost_active_mean,mean_congestion_at_decision,mean_bpr_along_route,time_lost_to_congestion,n_traversals_in_jam,route_congestion_exposure,wallclock_ms,n_allocation_calls,compute_time_per_task_ms,compute_time_per_decision_us,n_replans,n_collisions_avoided,capacity_violations,pairing_violations
HybridAdaptivePredictive,Kyoto_Small,over_fleet,1,3600,60,55,47,0,0.854545,1,466.191,7.76986,200.447,303.894,909.786,0,0,70434.7,0.120421,5,1,0.262158,0.552782,4.62351,0.155491,28,631.469,0,1,0,0,0,336016,55,6109.24,5.99398e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_wave,0,3600,6,101,25,0,0.247525,1,1205.52,200.92,1231.76,552.72,1113.65,0,0,53756.5,0.882593,9,2,0.326667,0.626099,4.65176,0.143247,24,944.367,0,1,0,0,0,471568,101,4539.11,4.38441e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_wave,1,3600,6,106,20,0,0.188679,1,1246.2,207.7,1290.8,474.8,1118.38,0,0,50065.3,0.895231,7,1,0.34,0.632456,4.64621,0.145948,28,944.367,0,1,0,0,0,504189,106,4756.42,4.60527e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,0,3600,6,104,40,0,0.384615,1,784.275,130.713,662.3,271.6,829.124,0,0,79546.7,0.95963,10,5,0.133333,0.254951,4.30305,0.106324,28,519.094,0,1,0,0,0,604879,104,5816.07,5.65662e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,normal_ramp,1,3600,6,114,48,0,0.421053,1,944.521,157.42,865.771,291.125,797.978,0,0,81104.6,0.905417,10,3,0.131944,0.288675,4.31341,0.0967996,24,519.094,0,1,0,0,0,807709,114,7085.11,6.93107e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_shock,0,3600,5,159,52,0,0.327044,1,1011.58,202.315,900.096,326.135,858.34,0,0,63467.3,0.970111,14,6,0.130769,0.247771,4.18804,0.223645,24,430,0,1,0,0,0,908841,159,5715.93,5.62509e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_shock,1,3600,5,174,42,0,0.241379,1,1048.17,209.633,889.262,395.69,902.111,0,0,58459.2,0.960889,12,5,0.190476,0.357936,4.19095,0.220199,24,430,0,1,0,0,0,902938,174,5189.24,5.10855e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,0,3600,4,228,41,0,0.179825,1,953.561,238.39,1238.02,346.512,733.12,0,0,49456.5,0.977708,13,8,0.103659,0.187345,4.49252,0.132194,24,741.544,0,1,0,0,0,1023904,228,4490.77,4.42258e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,stress_buildup,1,3600,4,192,42,0,0.21875,1,1034.17,258.542,1098.86,397.214,808.402,0,0,48021.2,0.959653,14,6,0.142857,0.273551,4.49987,0.122082,24,741.544,0,1,0,0,0,752197,192,3917.64,3.84887e+06,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,over_fleet,0,3600,60,57,49,0,0.859649,1,471.98,7.86633,192.592,303,941.699,0,0,82482.8,0.12437,3,1,0.232231,0.442438,4.63176,0.154843,28,944.367,0,1,0,0,0,690362,57,12111.5,1.1923e+07,0,0,0,0
HybridAdaptivePredictive,LosAngeles_Small,over_fleet,1,3600,60,57,39,0,0.684211,1,475.179,7.91966,236.821,349.923,1098.4,0,0,84840.5,0.157213,3,1,0.183908,0.403795,4.63397,0.155826,28,944.367,0,1,0,0,0,831180,57,14581.9,1.43624e+07,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_wave,0,3600,6,76,17,0,0.223684,1,1437.06,239.51,1981.35,253.294,587.851,0,0,52552.2,0.872407,4,2,0.117647,0.235294,4.65311,0.141942,28,1191.7,0,1,0,0,0,453592,76,5642.82,5.42564e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_wave,1,3600,6,86,27,0,0.313953,1,958.778,159.796,1173.48,243.741,671.988,0,0,56593.3,0.906898,11,2,0.339506,0.687932,4.64938,0.144158,28,1191.7,0,1,0,0,0,503256,86,5851.7,5.65414e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_ramp,0,3600,6,115,28,0,0.243478,1,896.964,149.494,941,230.5,763.727,0,0,73488.2,0.908056,8,3,0.185714,0.331201,4.32017,0.0985312,24,655.015,0,1,0,0,0,865410,115,7525.21,7.32792e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,normal_ramp,1,3600,6,109,40,0,0.366972,1,912.225,152.037,809.25,388.95,852.113,0,0,78668.1,0.938009,11,4,0.183333,0.342783,4.32282,0.09455,28,655.015,0,1,0,0,0,818225,109,7506.53,7.30836e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_shock,0,3600,5,147,63,0,0.428571,1,1118.38,223.676,892.476,408,763.675,0,0,65306.2,0.967278,17,10,0.114286,0.210579,4.21405,0.209874,28,543.2,0,1,0,0,0,973132,147,6619.88,6.51793e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_shock,1,3600,5,177,48,0,0.271186,1,931.521,186.304,986.438,264.917,737.876,0,0,65810.1,0.9825,17,5,0.225,0.424918,4.20613,0.208143,24,543.2,0,1,0,0,0,1030005,177,5819.18,5.71941e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_buildup,0,3600,4,232,54,0,0.232759,1,1112.56,278.139,1128.56,305.574,804.761,0,0,50709.2,0.972361,20,8,0.175926,0.32075,4.50054,0.123633,28,935.74,0,1,0,0,0,1092504,232,4709.02,4.62689e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,stress_buildup,1,3600,4,216,61,0,0.282407,1,904.443,226.111,1006.28,325.869,765.399,0,0,52518.7,0.973472,18,11,0.0942623,0.1758,4.4924,0.125492,24,935.74,0,1,0,0,0,1008588,216,4669.33,4.58411e+06,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,over_fleet,0,3600,60,45,41,0,0.911111,1,421.537,7.02561,131.707,298.488,870.333,0,0,58033.4,0.107218,3,1,0.181051,0.359291,4.65864,0.129678,28,1191.7,0,1,0,0,0,649013,45,14422.3,1.41868e+07,0,0,0,0
HybridAdaptivePredictive,NewYork_Small,over_fleet,1,3600,60,53,51,0,0.962264,1,521.843,8.69739,142.294,384.157,1175.35,0,0,79492.5,0.127671,3,1,0.214006,0.444541,4.65526,0.121099,28,1191.7,0,1,0,0,0,864537,53,16311.8,1.60618e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_wave,0,3600,6,107,37,0,0.345794,1,1272.86,212.144,1562.03,362.541,839.192,0,0,69643.2,0.965787,10,1,0.292793,0.52477,4.65627,0.136977,32,1812.08,0,1,0,0,0,1855937,107,17029.9,1.66653e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_wave,1,3600,6,107,32,0,0.299065,1,931.25,155.208,1282.22,339.5,767.127,0,0,54794.3,0.924398,9,3,0.208333,0.385276,4.65906,0.137812,28,1812.08,0,1,0,0,0,1334056,107,12467.7,1.21223e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_ramp,0,3600,6,100,37,0,0.37,1,1106.03,184.338,1052.24,344.243,904.327,0,0,71499,0.893287,8,4,0.103604,0.19676,4.33839,0.0896482,28,995.954,0,1,0,0,0,1592696,100,15926.8,1.55689e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,normal_ramp,1,3600,6,107,38,0,0.35514,1,943.342,157.224,728.263,348.395,1008.11,0,0,70598.2,0.919583,12,2,0.307018,0.544425,4.3369,0.0940276,24,995.954,0,1,0,0,0,1617022,107,15112.2,1.47486e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_shock,0,3600,5,123,45,0,0.365854,1,1001.78,200.356,993.133,480.378,1041.4,0,0,64930.5,0.9505,16,4,0.266667,0.481766,4.2445,0.190793,24,825.8,0,1,0,0,0,1726051,123,14032.8,1.38387e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_shock,1,3600,5,137,47,0,0.343066,1,1189.38,237.877,1055.02,363.745,835.741,0,0,61531.7,0.949333,15,6,0.187234,0.347011,4.245,0.19519,28,825.8,0,1,0,0,0,1842575,137,13449.3,1.32587e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_buildup,0,3600,4,244,40,0,0.163934,1,1352.05,338.012,1644.8,423.95,844.083,0,0,51256.2,0.983056,14,5,0.175,0.324037,4.50678,0.11738,28,1422.85,0,1,0,0,0,2962435,244,12141.1,1.1987e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,stress_buildup,1,3600,4,228,42,0,0.184211,1,1344.86,336.214,1381.12,397.833,771.277,0,0,43095.9,0.983889,17,5,0.25,0.454257,4.50633,0.118967,28,1422.85,0,1,0,0,0,2681394,228,11760.4,1.16141e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,over_fleet,0,3600,60,53,46,0,0.867925,1,542.043,9.03406,216.522,358.761,1033.77,0,0,74022.5,0.140356,3,1,0.210804,0.465238,4.66184,0.125662,28,1812.08,0,1,0,0,0,2143660,53,40446.1,3.99937e+07,0,0,0,0
HybridAdaptivePredictive,Paris_Small,over_fleet,1,3600,60,52,33,0,0.634615,1,579.182,9.65303,285.273,412.455,1064.66,0,0,71180.6,0.136875,3,1,0.181818,0.413278,4.65636,0.135998,28,1812.08,0,1,0,0,0,1873909,52,36036.4,3.55872e+07,0,0,0,0
