seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,rmca_relative_regret,rmca_marginal_cost_k1,rmca_marginal_cost_k2,mean_allocation_time_us,mean_tam_dijkstra_steps,path_compute_time_ms,mean_pure_alloc_time_ms,wallclock_ms
42,10,Tokyo_Small,eval_normal_wave,MAPPO,3600,6,115,79,0.6870,1.0000,0.0000,680.6456,340.3228,0.3542,4.6466,324.9231,419.1633,1089.9333,0.6709,29.0913,26.5606,791.5093,209.3504,112.4435,18740.5801,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6870,0.3130,4.7123,1125.4863,wave,0.4111,0.7482,1.2313,0.0000,1.0000,0.0000,106.9364,28,940.2367,0.3690,0.7101,3,0,86104.7344,4.3739,0.0000,4.3739,0.6723,0.4704,0.0000,2.6468,43066.1484,33,1.2611,0.0000,0.0000,0.0000,99365.7188,3.5391,9171.0088,0.0000,12931
42,11,Tokyo_Small,eval_normal_wave,MAPPO,3600,6,109,81,0.7431,1.0000,0.0000,714.1235,357.0617,0.4397,4.6440,367.4691,360.6979,1070.8329,0.5828,29.5271,27.0010,837.8716,246.0615,67.9633,11327.2168,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7431,0.2569,4.6475,1125.4863,wave,0.3695,0.6834,1.2446,0.0000,1.0000,0.0000,153.3026,28,939.3883,0.3820,0.7054,4,0,86737.4609,4.3670,0.0000,4.3670,0.7086,0.5166,0.0000,2.9121,42342.9570,27,1.1507,0.0000,0.0000,0.0000,51700.4414,3.5046,4363.8018,0.0000,7408
42,12,Tokyo_Small,eval_normal_ramp,MAPPO,3600,6,105,68,0.6476,1.0000,0.0000,576.7059,288.3529,0.3686,4.3295,287.8088,332.3333,1169.7733,0.8129,29.4667,27.2106,949.1213,228.9151,54.6286,9104.7617,0,0,0.0000,0.0000,0.0000,0.0000,0,0.6476,0.3524,4.3788,618.6302,ramp_up_down,0.3962,0.7252,1.2849,0.0000,1.0000,0.0000,53.8542,24,550.2289,0.3004,0.4273,4,0,79544.5859,4.3810,0.0000,4.3810,0.6398,0.5957,0.0000,2.2562,36115.3047,19,1.6446,0.0000,0.0000,0.0000,43203.2188,3.5810,3128.2891,0.0000,5736
42,13,Tokyo_Small,eval_normal_ramp,MAPPO,3600,6,106,77,0.7264,1.0000,0.0000,553.0000,553.0000,0.2298,4.3296,275.2727,314.2135,1113.3417,0.8089,29.0985,25.4563,770.6998,266.7950,49.1981,8199.6855,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7264,0.2736,4.3656,618.6302,ramp_up_down,0.3942,0.7229,1.1897,0.0000,1.0000,0.0000,52.6044,24,549.6406,0.3073,0.4694,4,0,85727.3047,4.2358,0.0000,4.2358,0.7816,0.4925,0.0000,2.5495,26118.0254,25,1.1017,0.0000,0.0000,0.0000,38500.6211,3.5849,3227.6541,0.0000,5215
42,14,Tokyo_Small,eval_stress_shock,MAPPO,3600,5,170,138,0.8118,1.0000,0.0000,523.6667,261.8333,0.4636,4.1573,270.8768,271.9738,1002.5833,0.7403,28.5064,25.3236,874.8556,59.1200,40.5059,6750.9805,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8118,0.1882,4.1419,513.2000,shock_burst,0.2928,0.5257,1.2508,0.0000,1.0000,0.0000,70.3601,28,440.6681,0.4862,0.3601,5,0,138356.5000,4.3529,0.0000,4.3529,0.6872,0.4524,0.0000,1.6944,26009.0215,21,1.6551,0.0000,0.0000,0.0000,33879.1367,3.4412,3192.6130,0.0000,6886
42,15,Tokyo_Small,eval_stress_shock,MAPPO,3600,5,165,128,0.7758,1.0000,0.0000,574.8203,287.4102,0.4297,4.1671,303.6378,311.2467,1123.7175,0.7402,29.0465,25.3598,860.1920,68.4192,45.9576,7659.5962,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7758,0.2242,4.1372,513.2000,shock_burst,0.3093,0.5758,1.2677,0.0000,1.0000,0.0000,78.8943,24,438.9972,0.4912,0.4182,6,0,143835.8438,4.4364,0.0000,4.4364,0.7510,0.5259,0.0000,1.8718,25929.7188,33,1.0668,0.0000,0.0000,0.0000,39043.0117,3.4182,4195.4922,0.0000,7583
42,16,Tokyo_Small,eval_stress_buildup,MAPPO,3600,4,168,137,0.8155,1.0000,0.0000,550.2044,550.2044,0.4269,4.4712,270.6642,290.7800,984.2470,0.7273,29.0338,24.0455,809.5054,26.9813,35.9881,5998.0161,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8155,0.1845,4.4388,883.7547,building_up,0.3085,0.5598,1.2710,0.0000,1.0000,0.0000,73.8148,32,763.5616,0.3658,0.5405,6,0,134841.8438,4.3214,0.0000,4.3214,0.7425,0.4738,0.0000,2.4999,46893.6719,37,1.0304,0.0000,0.0000,0.0000,27318.6250,3.3690,2086.6060,0.0000,6046
42,17,Tokyo_Small,eval_stress_buildup,MAPPO,3600,4,198,156,0.7879,1.0000,0.0000,583.0064,583.0064,0.4958,4.4579,284.5807,314.8474,866.1649,0.6087,26.8595,23.9111,651.7503,39.4603,45.1970,7532.8281,0,0,0.0000,0.0000,0.0000,0.0000,0,0.7879,0.2121,4.4260,883.7547,building_up,0.3146,0.5816,1.2526,0.0000,1.0000,0.0000,111.3477,24,766.1900,0.3723,0.6079,7,0,135121.7188,4.5859,0.0000,4.5859,0.7310,0.3889,0.0000,2.4978,57083.0078,50,1.0114,0.0000,0.0000,0.0000,37835.7109,3.5152,4509.6128,0.0000,8949
42,18,Tokyo_Small,eval_over_fleet,MAPPO,3600,60,55,44,0.8000,1.0000,0.0000,515.1818,64.3977,0.1381,4.6668,225.3636,295.6981,918.4657,0.8151,28.0722,24.5414,754.1093,352.9463,107.0182,17836.3633,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8000,0.2000,4.7394,1125.4863,wave,0.2966,0.6030,1.2295,0.0000,1.0000,0.0000,41.6705,30,935.1461,0.3615,0.5918,3,0,40412.4922,4.0545,0.0000,4.0545,0.7965,0.4682,0.0000,2.0327,11225.6719,12,1.5957,0.0000,0.0000,0.0000,80753.3125,3.3455,3982.3210,0.0000,5886
42,19,Tokyo_Small,eval_over_fleet,MAPPO,3600,60,51,43,0.8431,1.0000,0.0000,640.9302,80.1163,0.1446,4.6640,339.5116,305.4783,1073.1460,0.6322,27.4802,23.4517,866.9570,352.1759,160.3922,26732.0254,0,0,0.0000,0.0000,0.0000,0.0000,0,0.8431,0.1569,4.7261,1125.4863,wave,0.2804,0.5533,1.2727,0.0000,1.0000,0.0000,124.8824,28,936.4592,0.3521,0.5871,3,0,46145.2773,4.4902,0.0000,4.4902,0.8116,0.5481,0.0000,2.3243,12021.4766,19,1.5486,0.0000,0.0000,0.0000,135089.0781,3.3529,6504.4570,0.0000,8180
