seed,global_episode,city,phase,policy_mode,total_steps,n_agents_max,tasks_appeared,tasks_completed,throughput_rate,accept_rate,refuse_rate,latency_mean,latency_per_agent,agent_utilisation,mean_congestion,mean_trip_steps,mean_wait_steps,mean_road_pd_m,delivery_route_efficiency,bbox_area_km2,convex_hull_km2,mean_pd_hav_m,mean_nn_pickup_m,compute_time_per_task_ms,compute_time_per_decision_us,pairing_violations,capacity_violations,actor_loss,critic_loss,entropy,adv_std,n_experiences,completion_per_accepted,unfinished_accept_rate,mean_congestion_at_decision,n_ghost_active_mean,congestion_profile,agent_completed_gini,agent_completed_std,mean_imp_accepted,mean_imp_refused,accept_rate_high_cong,accept_rate_low_cong,mean_extra_steps_per_task,peak_congestion,mean_overlap_edges,congestion_variance,route_congestion_exposure,max_agent_completed,min_agent_completed,total_fleet_distance_m,mean_agents_offered_per_task,mean_recall_rounds_per_task,mean_candidates_scored_per_task,value_throughput_rate,mean_completion_value,value_loss_to_refusal,mean_bpr_along_route,time_lost_to_congestion_steps,n_traversals_in_jam,marginal_cost_ratio_vs_oracle,mean_allocation_time_us,mean_tam_dijkstra_steps,wallclock_ms
42,10,Tokyo_Small,eval,TamAlwaysAccept,3600,12,216,89,0.4120,1.0000,0.0000,913.2584,114.1573,0.6886,1.0003,322.4750,632.9000,1283.7747,0.7962,29.6924,27.1866,822.5379,156.2676,556.3380,46361.4961,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4120,0.5880,1.0002,3.0000,flat,0.1763,0.3164,1.2575,0.0000,1.0000,0.0000,65.7201,2,0.0047,0.0052,0.2940,7,2,114255.9453,4.8519,0.0000,4.8519,0.4295,0.5384,0.0000,1.0339,850.1754,0,4.4530,549901.1875,4.2176,120169
42,11,Tokyo_Small,eval,TamAlwaysAccept,3600,12,213,108,0.5070,1.0000,0.0000,1003.0370,125.3796,0.7050,1.0007,261.4792,711.9425,1055.4321,0.8073,29.7031,27.6996,840.7281,141.6629,541.3052,45108.7656,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5070,0.4930,1.0011,3.0000,flat,0.1784,0.3330,1.2559,0.0000,1.0000,0.0000,50.3927,2,0.0103,0.0073,0.3303,10,3,113986.6719,4.7418,0.0000,4.7418,0.4964,0.5199,0.0000,1.0397,957.3584,0,17.1745,523993.7188,4.2066,115298
42,12,Tokyo_Small,eval,TamAlwaysAccept,3600,12,206,88,0.4272,1.0000,0.0000,910.4432,130.0633,0.6143,1.0003,264.6000,651.2949,1167.5724,0.8825,29.8381,28.7128,829.6490,156.1585,582.8835,48573.6250,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4272,0.5728,1.0000,3.0000,flat,0.1774,0.3324,1.2538,0.0000,1.0000,0.0000,31.0855,2,0.0039,0.0046,0.3189,8,1,102746.3672,4.8495,0.0000,4.8495,0.4652,0.5593,0.0000,1.0377,848.9459,0,4.0769,568890.6875,4.6845,120074
42,13,Tokyo_Small,eval,TamAlwaysAccept,3600,12,213,97,0.4554,1.0000,0.0000,983.4742,122.9343,0.7067,1.0002,260.5667,731.3448,1013.2360,0.7777,29.9282,27.9563,835.4070,155.4059,866.6010,72216.7422,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4554,0.5446,1.0000,3.0000,flat,0.2437,0.4306,1.2441,0.0000,1.0000,0.0000,57.9195,2,0.0031,0.0040,0.3519,8,1,98283.8906,4.8451,0.0000,4.8451,0.3947,0.4421,0.0000,1.0401,978.7634,0,5.8209,854279.3750,4.2770,184586
42,14,Tokyo_Small,eval,TamAlwaysAccept,3600,12,183,93,0.5082,1.0000,0.0000,869.1075,124.1582,0.6457,1.0015,320.1530,574.9048,1184.1217,0.7397,29.5105,28.1361,829.9865,176.6719,372.9453,31078.7793,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5082,0.4918,1.0020,3.0000,flat,0.2087,0.4023,1.2699,0.0000,1.0000,0.0000,83.3286,2,0.0194,0.0110,0.3141,10,2,110123.3203,4.7814,0.0000,4.7814,0.5803,0.6109,0.0000,1.0410,1038.6825,0,43191.7539,361224.8438,4.2295,68249
42,15,Tokyo_Small,eval,CongestionAware,3600,12,216,92,0.4259,1.0000,0.0000,804.6630,100.5829,0.7247,1.0002,201.4634,548.0676,1095.3835,1.0000,29.6924,27.1866,822.5379,156.2676,949.8611,79155.0938,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4259,0.5741,1.0000,3.0000,flat,0.2859,0.5131,1.2575,0.0000,1.0000,0.0000,0.0000,2,0.0025,0.0040,0.4469,12,0,100775.2891,9.5787,0.0000,0.0000,0.3877,0.4702,0.0000,1.0514,760.4957,0,3.5337,939288.4375,0.0000,205170
42,16,Tokyo_Small,eval,CongestionAware,3600,12,213,125,0.5869,1.0000,0.0000,838.0720,104.7590,0.7400,1.0008,282.0286,506.3793,1023.3342,0.7257,29.7031,27.6996,840.7281,141.6629,944.2723,78689.3594,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5869,0.4131,1.0011,3.0000,flat,0.3622,0.6498,1.2559,0.0000,1.0000,0.0000,77.3617,2,0.0078,0.0102,0.5162,20,1,127916.7734,9.5258,0.0000,0.0000,0.5690,0.5149,0.0000,1.0626,904.8589,0,2.7026,940435.3750,0.0000,201130
42,17,Tokyo_Small,eval,CongestionAware,3600,12,206,92,0.4466,1.0000,0.0000,831.0543,103.8818,0.7222,1.0001,214.8795,591.5658,1159.6482,1.0000,29.8381,28.7128,829.6490,156.1585,1303.9757,108664.6484,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4466,0.5534,1.0008,3.0000,flat,0.2681,0.4714,1.2538,0.0000,1.0000,0.0000,0.0000,2,0.0014,0.0035,0.4623,12,2,106687.6328,9.9272,0.0000,0.0000,0.4792,0.5511,0.0000,1.0538,778.7945,0,2.4821,1299702.5000,0.0000,268619
42,18,Tokyo_Small,eval,CongestionAware,3600,12,213,125,0.5869,1.0000,0.0000,759.5600,94.9450,0.7189,1.0002,186.9223,624.6190,884.9415,0.9469,29.9282,27.9563,835.4070,155.4059,1147.6572,95638.1094,0,0,0.0000,0.0000,0.0000,0.0000,0,0.5869,0.4131,1.0004,3.0000,flat,0.2683,0.5178,1.2441,0.0000,1.0000,0.0000,9.9340,2,0.0019,0.0044,0.4817,21,4,110617.6875,9.6620,0.0000,0.0000,0.4596,0.3995,0.0000,1.0588,846.9417,0,2.7457,1142503.5000,0.0000,244451
42,19,Tokyo_Small,eval,CongestionAware,3600,12,183,87,0.4754,1.0000,0.0000,696.4138,87.0517,0.7238,1.0002,243.5385,434.0822,1126.1565,0.9248,29.5105,28.1361,829.9865,176.6719,922.1147,76842.8984,0,0,0.0000,0.0000,0.0000,0.0000,0,0.4754,0.5246,1.0000,3.0000,flat,0.2675,0.5170,1.2699,0.0000,1.0000,0.0000,18.3072,2,0.0022,0.0043,0.4409,14,0,97975.6172,9.8306,0.0000,0.0000,0.5178,0.5827,0.0000,1.0498,714.0068,0,5.1817,918052.4375,0.0000,168747
