solver,city,scenario,episode,total_steps,n_agents,tasks_appeared,tasks_completed,tasks_refused,throughput_rate,accept_rate,latency_mean,latency_per_agent,mean_wait_steps,mean_trip_steps,mean_road_pd_m,mean_extra_steps_per_task,delivery_route_efficiency,total_fleet_distance_m,agent_utilisation,agent_completed_max,agent_completed_min,agent_completed_gini,agent_completed_std,mean_congestion,congestion_variance,peak_load,n_ghost_active_mean,mean_congestion_at_decision,mean_bpr_along_route,time_lost_to_congestion,n_traversals_in_jam,route_congestion_exposure,wallclock_ms,n_allocation_calls,compute_time_per_task_ms,compute_time_per_decision_us,n_replans,n_collisions_avoided,capacity_violations,pairing_violations
FaithfulCongestionAware,Kyoto_Small,over_fleet,1,3600,60,55,46,0,0.836364,1,427.261,7.12101,193.957,277.304,970.981,0,0,73431.8,0.136102,3,1,0.219002,0.417029,4.65214,0.13166,28,631.469,0,3.95146,0,0,0,123308,0,2241.84,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,normal_wave,0,3600,6,101,23,0,0.227723,1,1055.35,175.891,832.565,370.435,926.687,0,0,48346.5,0.930093,8,1,0.34058,0.628558,4.67088,0.129392,24,944.367,0,3.46262,0,0,0,72467,0,717.396,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,normal_wave,1,3600,6,106,20,0,0.188679,1,1486.1,247.683,1357.35,331.25,915.738,0,0,53245.5,0.92662,6,1,0.22,0.41833,4.66219,0.135027,28,944.367,0,2.29634,0,0,0,96127,0,906.783,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,normal_ramp,0,3600,6,104,39,0,0.375,1,1006.03,167.671,937.179,191.538,775.56,0,0,80352.8,0.970046,8,5,0.106838,0.193586,4.3416,0.0943218,28,519.094,0,1.64278,0,0,0,101234,0,973.308,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,normal_ramp,1,3600,6,114,40,0,0.350877,1,1020.77,170.129,843.225,218.675,828.873,0,0,72505.2,0.923241,9,5,0.108333,0.206155,4.34519,0.0908032,24,519.094,0,1.60432,0,0,0,178414,0,1564.96,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,stress_shock,0,3600,5,159,38,0,0.238994,1,904.974,180.995,766.789,188.289,708.428,0,0,58483.9,0.982222,10,2,0.2,0.395613,4.25791,0.186711,24,430,0,4.36284,0,0,0,224786,0,1413.69,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,stress_shock,1,3600,5,174,43,0,0.247126,1,857.581,171.516,800.372,175.628,706.31,0,0,66869.3,0.976667,10,8,0.0465116,0.0930233,4.25994,0.18121,24,430,0,1.69868,0,0,0,273552,0,1572.09,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,stress_buildup,0,3600,4,228,34,0,0.149123,1,1003.53,250.882,948.529,148.176,504.489,0,0,43696.9,0.982431,10,5,0.117647,0.242536,4.51162,0.120125,24,741.544,0,4.2019,0,0,0,263981,0,1157.78,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,stress_buildup,1,3600,4,192,31,0,0.161458,1,865.419,216.355,792,162.677,564.89,0,0,43430,0.973819,10,6,0.104839,0.190841,4.51563,0.114552,24,741.544,0,2.4355,0,0,0,232890,0,1212.92,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,over_fleet,0,3600,60,57,51,0,0.894737,1,483.02,8.05033,224.961,286.471,933.264,0,0,83583,0.12763,4,1,0.230104,0.491762,4.65756,0.131845,28,944.367,0,2.30176,0,0,0,218462,0,3832.51,0,0,0,0,0
FaithfulCongestionAware,LosAngeles_Small,over_fleet,1,3600,60,57,50,0,0.877193,1,597.32,9.95533,174.06,448.78,1296.5,0,0,102697,0.17119,3,1,0.225882,0.473286,4.66309,0.128642,28,944.367,0,2.45423,0,0,0,239937,0,4209.25,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,normal_wave,0,3600,6,76,24,0,0.315789,1,1109.04,184.84,845.375,279.583,922.664,0,0,54107.5,0.908796,7,2,0.263889,0.478714,4.66661,0.131488,28,1191.7,0,3.81876,0,0,0,90383,0,1189.08,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,normal_wave,1,3600,6,86,32,0,0.372093,1,883.406,147.234,725.625,230.031,600.093,0,0,54436,0.949491,9,2,0.25,0.441942,4.66291,0.133965,28,1191.7,0,2.47688,0,0,0,104227,0,1211.81,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,normal_ramp,0,3600,6,115,22,0,0.191304,1,913.864,152.311,718.955,306.091,1171.56,0,0,65003.5,0.973889,6,1,0.242424,0.435985,4.34864,0.0932056,24,655.015,0,5.58156,0,0,0,68957,0,599.539,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,normal_ramp,1,3600,6,109,44,0,0.40367,1,902.409,150.402,751.727,193.614,795.644,0,0,82060.7,0.9525,8,6,0.0530303,0.101639,4.34686,0.0895666,28,655.015,0,1.32501,0,0,0,149342,0,1369.99,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,stress_shock,0,3600,5,147,40,0,0.272109,1,926.425,185.285,784.25,182.6,642.312,0,0,60818.3,0.984944,10,6,0.1,0.176777,4.26835,0.183272,28,543.2,0,1.54291,0,0,0,294363,0,2002.39,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,stress_shock,1,3600,5,177,37,0,0.20904,1,948.351,189.67,841.865,188.027,578.707,0,0,57349.9,0.9925,10,3,0.205405,0.387911,4.26499,0.178876,24,543.2,0,2.45365,0,0,0,239083,0,1350.69,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,stress_buildup,0,3600,4,232,41,0,0.176724,1,714.024,178.506,593.707,151.561,464.879,0,0,47269.1,0.983125,14,4,0.189024,0.367476,4.51353,0.115801,28,935.74,0,1.94466,0,0,0,429163,0,1849.8,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,stress_buildup,1,3600,4,216,45,0,0.208333,1,794,198.5,682.222,136.444,501.578,0,0,52809.6,0.984514,15,10,0.0833333,0.19245,4.50573,0.11803,24,935.74,0,2.68705,0,0,0,457487,0,2117.94,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,over_fleet,0,3600,60,45,42,0,0.933333,1,395.429,6.59048,150.095,282.167,847.767,0,0,57264.7,0.0994537,3,1,0.206897,0.428571,4.66833,0.126493,28,1191.7,0,3.22247,0,0,0,202836,0,4507.24,0,0,0,0,0
FaithfulCongestionAware,NewYork_Small,over_fleet,1,3600,60,53,48,0,0.90566,1,559.688,9.32812,145,448.167,1097.74,0,0,80132.5,0.154384,3,1,0.171053,0.433013,4.66822,0.119405,28,1191.7,0,3.44337,0,0,0,240985,0,4546.68,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,normal_wave,0,3600,6,107,31,0,0.28972,1,924.387,154.065,793.516,197.871,731.766,0,0,51067.6,0.972778,10,1,0.360215,0.645967,4.67103,0.124952,32,1812.08,0,5.2921,0,0,0,274607,0,2566.25,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,normal_wave,1,3600,6,107,26,0,0.242991,1,1041.81,173.635,817.538,255.654,751.361,0,0,51900.3,0.956898,7,1,0.25641,0.455083,4.67042,0.127652,28,1812.08,0,2.89672,0,0,0,173776,0,1623.92,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,normal_ramp,0,3600,6,100,36,0,0.36,1,897.444,149.574,708.417,218.778,783.071,0,0,70876.1,0.911713,7,5,0.0462963,0.096225,4.35358,0.0869274,28,995.954,0,1.79926,0,0,0,221002,0,2209.83,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,normal_ramp,1,3600,6,107,37,0,0.345794,1,986.081,164.347,876.757,198.405,735.768,0,0,73049,0.96875,9,2,0.175676,0.342935,4.35365,0.0892764,24,995.954,0,1.70949,0,0,0,251056,0,2346.15,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,stress_shock,0,3600,5,123,34,0,0.276423,1,987.882,197.576,838.324,205,777.675,0,0,62186.6,0.977833,8,3,0.129412,0.285158,4.28629,0.170294,24,825.8,0,1.53049,0,0,0,323828,0,2632.59,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,stress_shock,1,3600,5,137,38,0,0.277372,1,825.789,165.158,688,190.658,699.628,0,0,61952.8,0.959944,10,6,0.0947368,0.178482,4.28048,0.176879,28,825.8,0,1.33412,0,0,0,381158,0,2782.04,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,stress_buildup,0,3600,4,244,32,0,0.131148,1,1113.75,278.438,1074.91,170.188,510.686,0,0,44637.3,0.987708,10,6,0.109375,0.197642,4.51842,0.110441,28,1422.85,0,2.66608,0,0,0,808511,0,3313.49,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,stress_buildup,1,3600,4,228,30,0,0.131579,1,1040.87,260.217,1061.03,139.1,501.758,0,0,44010.6,0.990208,10,6,0.1,0.2,4.51674,0.112227,28,1422.85,0,2.07201,0,0,0,567464,0,2488.8,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,over_fleet,0,3600,60,53,48,0,0.90566,1,487.542,8.12569,160.979,328.438,1025.1,0,0,72756.8,0.141676,3,1,0.1875,0.388641,4.67231,0.120386,28,1812.08,0,4.24981,0,0,0,449021,0,8471.74,0,0,0,0,0
FaithfulCongestionAware,Paris_Small,over_fleet,1,3600,60,52,45,0,0.865385,1,545.578,9.09296,211.956,349.4,1015.83,0,0,76885.3,0.160718,4,1,0.208754,0.504792,4.6703,0.122229,28,1812.08,0,5.02353,0,0,0,450064,0,8654.69,0,0,0,0,0
